PT	DT	AU	AA	ED	CA	SP	PN	AE	TI	FT	SO	LA	LS	U1	U2	AB	C1	RI	OI	PA	SC	PI	SS	ID	CN	PY	VL	IS	BP	EP	SN	BN	NR	PG	DI	OA	HC	HP	DA	UT
J		Ze Rui; Ling Zhang; Xuefei Li; Jinxue Han; Yufeng Yuan; Hui Ding; Yang Liu; Xiaolin Ding							Pterostilbene exert an anti-arthritic effect by attenuating inflammation, oxidative stress, and alteration of gut microbiota.		Journal of Food Biochemistry					Pterostilbene is a revesterol analog with a long bioavailability and having potent anti-inflammatory activity in animal studies. In this study, we tried to scrutinize the anti-arthritic effect of pterostilbene against complete Freund's adjuvant (CFA)-induced arthritis model in rats. CFA was used for induction of the RA, and rats were divided into groups depending on different doses of pterostilbene given. Hepatic, antioxidant, rheumatoid factor (RF), myeloperoxidase (MPO), inflammatory cytokines, anti-collagen (C) II-Ig, inflammatory mediators, and gut microbiota were estimated. Pterostilbene significantly (p<.001) decreased the paw swelling, arthritic score, and increased the body weight. Besides altered the antioxidant, inflammatory mediators, anti-collagen (C) II Ig, and inflammatory cytokines. Furthermore, pterostilbene treatment helps to restore the ecosystem of gut microbiota in rats by reducing the relative abundance of Helicobacter, Desulfovibrio, Lachnospiraceae, and Mucispirillium. Based on the findings, we can say that pterostilbene has an anti-arthritic effect via suppressing inflammatory responses and altering intestinal bacteria. Practical applications. Arthritis is the painful disease and affected most of the people worldwide. In this experimental study, we estimated the anti-arthritic effect of pterostilbene against CFA-induced arthritis in rats. Pterostilbene noticeably suppressed the paw thickness, arthritic score, and organ index. Pterostilbene substantially altered the oxidative stress and inflammatory reaction. Pterostilbene considerably modulated the gut microbiota, suggesting the anti-arthritic effect. © 2022 Wiley Periodicals LLC.										2022	46	5			1745-4514				10.1111/jfbc.14011					FSTA:2022-09-Aj15658
J		Ze Yun; Huijun Gao; Xi Chen; Xuewu Duan; Yueming Jiang							The role of hydrogen water in delaying ripening of banana fruit during postharvest storage.		Food Chemistry					Experiments were conducted to identify the role of hydrogen water (HW) in banana fruit ripening. Banana fruit soaked with 0.8 ppm HW showed longer ripening than control fruit. HW treatment significantly reduced ethylene production and respiratory rate, and inhibited the expressions of ethylene synthesis- and signaling-related genes. Similarly, HW treatment inhibited the down-regulation of chlorophylls binding proteins and delayed the increase of chromaticity a*, b* and L* in banana peel. Furthermore, HW-treated peel exhibited lower expressions of cell wall degradation-related genes and higher levels of fruit firmness, pectin, hemicellulose and lignin. In addition, HW-treated pulp exhibited higher levels of starch, lower level of total soluble solids (TSS) and lower expression of flavor-related genes. Microstructural observation further confirmed that HW treatment delayed the degradations of starch and cell walls. Those results indicated that HW treatment delayed banana ripening via the role of ethylene in relation to degreening, flavor and softening. All rights reserved, Elsevier.										2022	373	Part B			0308-8146				10.1016/j.foodchem.2021.131590					FSTA:2022-04-Jg4132
J		Ze-kai Fan; Wen-jun Ma; Wei Zhang; Hui Li; Jie Zhai; Ting Zhao; Xiao-fei Guo; Sinclair, A. J.; Duo Li							Elevated serum phosphatidylcholine (16:1/22:6) levels promoted by fish oil and vitamin D3 are highly correlated with biomarkers of non-alcoholic fatty liver disease in Chinese subjects.		Food & Function					The aim of the present study was to investigate the relationship between the changes of serum lipid metabolites and the risk factors of non-alcoholic fatty liver disease (NAFLD) after fish oil (FO) or fish oil plus vitamin D (FO + D) intervention in Chinese NAFLD subjects. Seventy-four NAFLD subjects, aged 55.2 15.9 years, were randomized to consume FO + D (n = 23), FO (n = 27) or corn oil (CO, n = 24) capsules for a 3-month intervention. Serum lipid-related metabolites were measured with ultraperformance liquid chromatography coupled to quadrupole time-of-flight mass spectrometry (UPLC-Q-TOF/MS)-based metabolomics approach together with multivariate data analysis. The differential metabolites were screened and identified with variable importance in projection (VIP) scores based on orthogonal partial least squares discriminant analysis models. Serum phosphatidylcholine (PC) (16:1/22:6) levels had the highest and second highest VIP scores following FO + D and FO interventions, respectively. Serum PC (16:1/22:6) levels were negatively correlated with circulating alanine transaminase (ALT) (r = -0.268, p = 0.021), triacylglycerol (TAG) (r = -0.236, p = 0.042), interleukin (IL)-1beta (r = -0.401, p< 0.001) and tumor necrosis factor (TNF)-alpha (r = -0.322, p = 0.005) concentrations, and were positively correlated with high-density lipoprotein cholesterol (HDL-C) (r = 0.272, p = 0.019) concentrations. The present study was the first to report that serum PC (16:1/22:6) levels were highly correlated with ALT, TAG, HDL-C, IL-1beta and TNF-alpha concentrations, indicating that PC (16:1/22:6) might ameliorate lipid metabolism and inflammation in NAFLD subjects. © The Royal Society of Chemistry 2022.										2022	13	22	11705	11714	2042-650X				10.1039/d2fo02349k					FSTA:2023-03-Ng0649
J		Ze-Ke Xu; Jing-Nan Meng; Yi Lei; Xing-Xing Yang; Yi-Yong Yan; Hai-Hong Liu; Hong-Tao Lei; Ting-Cai Wang; Xing Shen; Zhen-Lin Xu							Highly selective monoclonal antibody-based lateral flow immunoassay for visual and sensitive determination of conazole fungicides propiconazole in vegetables.		Food Additives & Contaminants: Part A					The conazole fungicide propiconazole is frequently found in vegetables although usage is not allowed. To overcome the high-cost and time-consuming labour requirements of instrumental methods, we developed a simple and visual lateral flow immunoassay for the sensitive determination of propiconazole. A hapten was carefully designed to raise a monoclonal antibody against propiconazole. Bal b/c mice were immunised with the hapten-carrier protein conjugate and a specific monoclonal antibody (mAb) was produced. Based on this mAb, a sensitive immunochromatographic strip assay (ICA) was established for rapid screening of propiconazole in vegetable samples. After optimisation of analytical parameters, the ICA strip showed a detection limit of 0.13 ng g-1 and a linear range from 0.5 to 80 ng g-1 using a strip reader. The assay also can be read by the naked eye with a visual limit of detection of 80 ng g-1. The recoveries for spiked vegetable samples by ICA ranged from 85.2% to 114.9%, with a coefficient of variation less than 11.7%. The assay time is within 45 min for a single sample including the sample pre-treatment. For spiked and blind samples, the detection capability of ICA was equivalent to liquid chromatography-mass spectrometry. © 2021 Taylor & Francis Group, LLC.										2022	39	1	92	104	1944-0049				10.1080/19440049.2021.1976423					FSTA:2022-05-Jh5969
J		Ze-xiang Zeng; Ci-mei Wang; Ya-ting Zhao; Ying-ying Yang; Wei Shan; Jian-fei Kuang; Wang-jin Lu; Zhong-qi Fan; Xin-guo Su; He-tong Lin; Jian-ye Chen							Molecular characterization of leaf senescence-associated autophagy genes in postharvest Chinese flowering cabbage and identifying their transcriptional activator BrMYB108.		Postharvest Biology and Technology					Autophagy is a critical intracellular solute trafficking and degradation pathway associated with leaf senescence. Autophagy-related genes (ATGs), are indispensable for autophagosome formation and autophagic process, but the underlying molecular functions of ATGs during leaf senescence in harvested leafy vegetables such as Chinese flowering cabbage remain largely unknown. In this study, 53 ATG genes from Chinese flowering cabbage were identified and studied. Notably, the expression of three ATG genes, BrATG5b, BrATG8e-1 and BrATG8h-1, was strongly up-regulated during postharvest leaf senescence. These genes were induced by senescence-promoting phytohormones methyl jasmonate (MeJA) and abscisic acid (ABA), and repressed by senescence-delaying hormones cytokinin 6-benzyladenine (6-BA) and gibberellic acid (GA3). We identified a MYB transcriptional factor, BrMYB108, which showed a similar expression pattern as that of BrATG5b, BrATG8e-1 and BrATG8h-1. This was localized in the nucleus and possessed trans-activation activity. Further, DNA-protein interaction assays showed that BrMYB108 directly binds to BrATG5b, BrATG8e-1 and BrATG8h-1 promoters and enhances their expression. In summary, this study unravels a novel transcription factor that activates the expression of senescence-associated ATGs, thereby acting as a potential positive regulator of postharvest leaf senescence in Chinese flowering cabbage. All rights reserved, Elsevier.										2022	185				0925-5214				10.1016/j.postharvbio.2021.111785					FSTA:2022-04-Jq5640
J		Zebib, H.; Abate, D.; Woldegiorgis, A. Z.							Aflatoxin M1 in raw milk, pasteurized milk and cottage cheese collected along value chain actors from three regions of Ethiopia.		Toxins					Milk is a highly nutritious and perfect natural food for humans. However, when lactating animals feed on Aflatoxin B1 (AFB1)-containing feed, the hydroxyl metabolite aflatoxin M1 (AFM1) contaminates the milk and dairy products. The objective of the current study was to assess the level of AFM1 in raw milk, normally pasteurized milk and Ethiopian cottage cheese collected from value chain actors (producers, collectors, processors and retailers). Cross-sectional study and simple random techniques were used to collect primary samples. A total of 160 composite samples was collected; raw milk (n = 64), pasteurized milk (n = 64) and cheese (n = 32) was analyzed. Quantitative analysis of AFM1 was conducted using enzyme-linked immunosorbent assay (ELISA). The results indicate that AFM1 was detected in all milk products. Results along value chains show that the concentration of AFM1 in raw milk from collectors was significantly higher than from producers, and in pasteurized milk from processors and retailers (p< 0.05). However, no significant (p> 0.05) difference was observed in cottage cheese value-chain actors in all regions. Comparison of AFM1 mean values among all dairy products shows that raw milk had a significantly higher concentration of AFM1 followed by pasteurized milk and cottage cheese. However, there was no significant difference between raw and pasteurized milk (p> 0.05). The mean AFM1 contamination in milk products ranged from 0.137 to 0.319 g/L (mean value 0.285 g/L). The contamination percentages of AFM1 in raw milk (62.50%), pasteurized milk (67.20%) and cottage cheese (25%) were above the regulatory limit set by the European Union (EU) (0.05 g/L). According to USA/Ethiopian Standard (US/ES) (0.50 g/L), 21.87%, 25% and 1% exceeded the regulatory limit for the above products, respectively. The overall prevalence (56.88%) was above the EU regulatory limit and 19.38% over US/ES regulations. Therefore, to provide accurate information about the health risk to consumers, there is a need to conduct risk assessment studies in consumers of milk and dairy products at different age groups. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.			Woldegiorgis, Ashagrie/0000-0002-4639-2746							2022	14	4			2072-6651				10.3390/toxins14040276					FSTA:2023-03-Pa1260
J		Zecai Zhang; Yueqi Cui; Siyu Liu; Jiang Huang; Yu Liu; Yulong Zhou; Zhanbo Zhu							Short-term treatment with zingerone ameliorates dextran sulfate sodium-induced mouse experimental colitis.		Journal of the Science of Food and Agriculture					Background. Ulcerative colitis (UC) is a relapsing and chronic inflammatory disease of the gastrointestinal tract, which seriously threatens human health. Zingerone (ZO) has been proven to be effective for many diseases. The purpose of this study is to investigate the protective effects and potential mechanisms of ZO extracted from ginger on dextran sulfate sodium (DSS)-induced mouse ulcerative colitis (UC). Results. The results showed that ZO alleviated the weight loss of UC model mice, reduced the disease activity index scores, and inhibited the shortening of colon length. ZO also improved DSS-induced pathological changes in colon tissue and inhibited the secretion of pro-inflammatory cytokines in colon and mesenteric lymph nodes. Further mechanism analysis found that ZO inhibited DSS-induced nuclear factor-kappaB pathway activation, and regulated peroxisome proliferator-activated receptor gamma (PPARgamma) expression. To further explore whether PPARgamma was involved in the anti-UC effect of ZO, PPARgamma inhibitor GW9662 was used. Although ZO also showed a protective effect on GW9662-treated colitis mice, the protective role was significantly weakened. Importantly, the administration of GW9662 significantly aggravated UC compared with the ZO + DSS group. In addition, we preliminarily found that ZO had the effects of inhibiting DSS-induced oxidative stress, maintaining intestinal barrier, and inhibiting the content of LPS and the population of Escherichia coli. Conclusions. These results indicated that supplementation with ZO might be a new dietary strategy for the treatment of UC. © 2022 Society of Chemical Industry.										2022	102	11	4873	4882	0022-5142				10.1002/jsfa.11850					FSTA:2022-11-Te4428
J		Zecheng Jiang; Rui Li; Yue Tang; Ziyu Cheng; Minjie Qian; Wen Li; Yuanzhi Shao							Transcriptome analysis reveals the inducing effect of Bacillus siamensis on disease resistance in postharvest mango fruit.		Foods					Postharvest anthracnose, caused by the fungus Colletotrichum gloeosporioides, is one of the most important postharvest diseases of mangoes worldwide. Bacillus siamensis (B. siamensis), as a biocontrol bacteria, has significant effects on inhibiting disease and improving the quality of fruits and vegetables. In this study, pre-storage application of B. siamensis significantly induced disease resistance and decreased disease index (DI) of stored mango fruit. To investigate the induction mechanisms of B. siamensis, comparative transcriptome analysis of mango fruit samples during the storage were established. In total, 234,808 unique transcripts were assembled and 56,704 differentially expressed genes (DEGs) were identified by comparative transcriptome analysis. Gene ontology (GO) enrichment and Kyoto Encyclopedia of Genes and Genomes (KEGG) pathway analysis of DEGs showed that most of the DEGs involved in plant-pathogen interaction, plant hormone signal transduction, and biosynthesis of resistant substances were enriched. Fourteen DEGs related to disease-resistance were validated by qRT-PCR, which well corresponded to the FPKM value obtained from the transcriptome data. These results indicate that B. siamensis treatment may act to induce disease resistance of mango fruit by affecting multiple pathways. These findings not only reveal the transcriptional regulatory mechanisms that govern postharvest disease, but also develop a biological strategy to maintain quality of post-harvest mango fruit. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.										2022	11	1			2304-8158				10.3390/foods11010107					FSTA:2022-09-Jd12633
J		Zeeshan Habib, R.; Vijo Poulose; Rana Alsaidi; Al Kendi, R.; Haris Iftikhar, S.; Ismail Mourad, A.; Fares Kittaneh, W.; Thies Thiemann							Plastic cutting boards as a source of microplastics in meat.		Food Additives & Contaminants: Part A					Plastic cutting boards were found to be the source of polythene microplastic contamination in cut meat commercially available at butchers and a supermarket chain in the Middle East, making them also a direct source of microplastic in wastewater. The mean size of the microplastic in the raw meat was 1279.2 835.0 m, but decreased when the meat was cooked or fried. The microplastic melted during both cooking and frying processes and recrystallised partially upon cooling. Washing the meat for a short time (10 seconds) before preparing it reduced the microplastic contamination insignificantly, and only extensive washing of the meat over longer periods of time (3 min) helped decrease the microplastic count to 0.07 MP/g meat. The composition of the cutting boards was analysed by FT-IR spectroscopy, differential scanning calorimetry and subjected to wear, tensile and hardness tests. From a 3D photo of a spent cutting board, it was calculated that 875 g polythene was lost from the cutting board at the end of its lifetime. © 2022 Taylor & Francis Group, LLC.										2022	39	3	609	619	1944-0049				10.1080/19440049.2021.2017002					FSTA:2022-08-Sa4075
J		Zeghbib, W.; Boudjouan, F.; Bachir-bey, M.							Optimization of phenolic compounds recovery and antioxidant activity evaluation from Opuntia ficus indica using response surface methodology.		Journal of Food Measurement and Characterization					Opuntia ficus indica (OFI) is a Cactaceae plant growing generally in arid and semi-arid regions of the world. The extraction of bioactive compounds from plants could be done by numerous methods according to the economic aspects, means, and method suitability for targeted compounds, thus, this study is aimed to optimize the extraction conditions of decoction method for phenolic compounds and antioxidant activities evaluation, using response surface methodology from edible parts of cactus fruit (seeds, pulp, and fruits). The highest results for total phenolic compounds (TPC) were 335, 568, and 524mg GAE/100g DM for seeds, pulp, and fruits, respectively. The highest ABTS radical scavenging activities were 1822, 4208, and 3174 mole TE/100g DM, while, the reducing power (RP) was 210, 201, and 239 AAE/100g DM for seeds, pulp, and fruit, respectively. The statistical analysis showed a significant effect of the studied parameters on extraction from all samples, except for the time that was insignificant for TPC and RP of pulp. The Response surface analysis showed that the optimal extraction parameters were 90°C, 1g/100mL, and 30min for temperature, sample/solvent ratio, and time, respectively (except fruits, demonstrating a ratio of 1.8g/100mL). In conclusion, the decoction seemed to be a good extraction method for antioxidant compounds from OFI. In addition, these latter compounds were found to be heat stable and contribute significantly to the antioxidant activity of the fruit. ©The Author(s), under exclusive licence to Springer Science + Business Media, LLC, part of Springer Nature 2021.			BOUDJOUAN, Fares/0000-0001-6571-7553							2022	16	2	1354	1366	2193-4134				10.1007/s11694-021-01241-w					FSTA:2022-12-Jg17078
J		Zehang Guo; Hongxin Zhang; Kewei Chen; Zhirong Wang; Guangjing Chen; Bing Yang; Jianquan Kan							Characterization of sonicated gluten protein and subsequent rheological properties of model dough and noodles.		Journal of the Science of Food and Agriculture					Background. The present study aimed to investigate the effects of the thermo-mechanical and rheological properties of a wheat gluten-sonicated model dough and noodles, as well as the effects of ultrasonic frequency (20, 28, 40, 68 and 80kHz) on the functional properties and structural features of gluten. Results. Water absorption, stability and developmental time, and viscoelastic behavior of gluten-sonicated model dough were all found to be improved. Water absorption, tensile resistance and stretching distance of noodles increased markedly, whereas cooking loss decreased. Ultrasonication at different frequencies also significantly affected gluten structure, including its surface hydrophobicity, micro-network structure, and secondary and tertiary structures. These alterations then caused changes in its functional characteristics. Compared to untreated gluten, sonicated gluten exhibited significantly increased oil and water capacities (8.75-15.26% and 100.65-127.71% higher than the untreated gluten, respectively), foaming and emulsifying properties, and increased solubility (63.46-98.83% higher than control). In addition, these findings indicated that 40kHz was the likely resonance frequency of the cavitation bubble in the gluten solution. However, sodium dodecyl sulfate-polyacrylamide gel electrophoresis electropherograms revealed that such treatments did not affect the molecular weight of gluten, which was also consistent with its unchanged disulfide bond content. Conclusion. The present study clarified the impact of frequency on the properties of gluten and model dough. The best frequency for modification of gluten was 40kHz. Collectively, these findings suggest that ultrasonic technology has the potential for use in modifying wheat gluten and commercial noodle processing. © 2022 Society of Chemical Industry.										2022	103	2	799	810	0022-5142				10.1002/jsfa.12191					FSTA:2023-03-Mq2316
J		Zehang Guo; Xingzhou Li; Daichenling Yang; Ailing Lei; Fusheng Zhang							Structural and functional properties of chestnut starch based on high-pressure homogenization.		LWT -- Food Science and Technology					This study aimed to investigate the effect of high-pressure homogenization (HPH) with different pressures, cycles, and starch concentrations on the functional and structural characteristics of chestnut starch. Results showed that the structures of the subcrystalline zone and amorphous region could be destroyed by increasing the pressure for 1 cycle, leading to improved functional properties. Compared with the untreated, the solubility and swelling power of chestnut starch were significantly enhanced by approximately 53.01-86.02% and 64.54-79.50%, the aging value was 48.62-99.00% lower than the original starch, and the transparency increased by 8.55-25.51%. Furthermore, as the cycles increased, the crystal zone structure of starch was damaged. The crystallinity significantly decreased by 28.66-45.60%, compared with the original starch, with particle distribution tending to be uneven and the average particle size decreased by 17.50-90.02%. Besides, solubility, swelling power and transparency could be improved by increasing concentration during HPH. All rights reserved, Elsevier.										2022	154				0023-6438				10.1016/j.lwt.2021.112647					FSTA:2022-04-Le0602
J		Zehong Chen; Yuxuan Liu; Dan Wang; Niuniu Wu; Kaiping Wang; Yu Zhang							Preparation, chemical structure and alpha-glucosidase inhibitory activity of sulfated polysaccharide from Grifola frondosa.		Journal of Functional Foods					Sufalted modification of Grifola frondosa polysaccharide (GFP) was performed using the chlorosulfonic acid-pyridine (CSA-Pyr) method. The chemical structure and alpha-glucosidase inhibitory activity of sulfated Grifola frondosa polysaccharide (S-GFP) were investigated. FT-IR and NMR spectra both revealed C-6 as the main substituted position owing to steric hindrance. Molecular weight (Mw) analysis indicated that sulfation and degradation could exist concurrently during the sulfation reaction given that the Mw of S-GFP was different from that of natural GFP. Inhibition test of alpha-glucosidase activity implied that S-GFP is a noncompetitive inhibitor of alpha-glucosidase. S-GFP effectively inhibited the activity of alpha-glucosidase with an IC50 value of 3.353 g mL-1. The results of inhibitory mechanism indicated that S-GFP quenched the endogenous fluorescence of alpha-glucosidase and changed the backbone structure of the protein. Circular dichroism (CD) analysis showed that treatment with S-GFP changed the conformation of alpha-glucosidase, increased the content of the alpha-helix structure, and destroyed the hydrogen bond system of the enzyme. This experiment aims to elucidate the potential alpha-glucosidase inhibitory activity of sulfated polysaccharides and to provide new insights into the targets of their bioactivities. All rights reserved, Elsevier.										2022	98				1756-4646				10.1016/j.jff.2022.105289					FSTA:2023-02-Jq3208
J		Zehra Gunel; Aysegul Parlak; Mehmet Adsoy; Ayhan Topuz							Physicochemical properties and storage stability of Turkish coffee fortified with apricot kernel powder.		Journal of Food Processing and Preservation					Apricot kernel (AK) is a by-product of dried apricot rich in oils, proteins, carbohydrates, and minerals. However, despite its rich content, it is generally discarded after apricot processing. This study aims to expand the usage areas of AK with rich content and offer new alternatives to coffee consumers. Various concentrations of powdered AK were added in Turkish coffee (mixture: AKTC) to improve product flavor and increase nutritional and functional properties. After cooking, some physicochemical analysis and storage stability of AKTC were evaluated. With the addition of AK, the phenolic content of TC increased approximately two times. Also, the addition of AK increased the antioxidant activity of TC by about 15%. Acrylamide content of TC was decreased from 131.36 3.13mug/kg to 82.55 2.13mug/kg by adding more AK. Panelists gave higher scores to AKTC compared to TC. According to the storage stability analyses, adding AK increased the storage stability of the pure Turkish coffee. Novelty impact statement. The dried apricot by-product was first used for the fortifying of Turkish coffee, and the usage area of the apricot kernel, a high value-added waste, was expanded. The acrylamide level of the Turkish coffee was reduced by adding apricot kernel powder. The shelf life of Turkish coffee as extended by adding apricot kernel powder. © 2022 Wiley Periodicals LLC.										2022	46	4			1745-4549				10.1111/jfpp.16453					FSTA:2022-07-Hn6773
J		Zehu Yuan; Ling Ge; Weibo Zhang; Xiaoyang Lv; Shanhe Wang; Xiukai Cao; Wei Sun							Preliminary results about lamb meat tenderness based on the study of novel isoforms and alternative splicing regulation pathways using Iso-seq, RNA-seq and CTCF ChIP-seq data.		Foods					Tenderness is an important indicator of meat quality. Novel isoforms associated with meat tenderness and the role of the CCCTC-binding factor (CTCF) in regulating alternative splicing to produce isoforms in sheep are largely unknown. The current project studied six sheep from two crossbred populations (Dorper * Hu * Hu, DHH and Dorper * Dorper * Hu, DDH) with divergent meat tenderness. Pooled Iso-seq data were used to annotate the sheep genomes. Then, the updated genome annotation and six RNA-seq data were combined to identify differentially expressed isoforms (DEIs) in muscles between DHH and DDH. These data were also combined with peaks detected from CTCF ChIP-seq data to investigate the regulatory role of CTCF for the alternative splicing. As a result, a total of 624 DEIs were identified between DDH and DHH. For example, isoform 7.524.18 transcribed from CAPN3 may be associated with meat tenderness. In addition, a total of 86 genes were overlapped between genes with transcribed DEIs and genes in differential peaks identified by CTCF ChIP-seq. Among these overlapped genes, ANKRD23 produces different isoforms which may be regulated by CTCF via methylation. As preliminary research, our results identified novel isoforms associated with meat tenderness and revealed the possible regulating mechanisms of alternative splicing to produce isoforms. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.										2022	11	8			2304-8158				10.3390/foods11081068					FSTA:2022-10-Sl5633
J		Zein Najjar; Maitha Alkaabi; Khulood Alketbi; Stathopoulos, C.; Meththa Ranasinghe							Physical chemical and textural characteristics and sensory evaluation of cookies formulated with date seed powder.		Foods					Date seeds are a major waste product that can be utilised as a valuable and nutritional material in the food industry. The aim of the present study was to improve cookies quality in terms of functional and textural value and assess the effect of date seed powder flour substitution on the physical and chemical characteristics of cookies. Three substitution levels (2.5, 5 and 7.5%) of flour by fine date seed powder from six varieties locally named Khalas, Khinaizi, Sukkary, Shaham, Zahidi and Fardh were prepared. Two types of flour were used (white flour and whole wheat) at two different baking temperatures: 180 and 200°C. The incorporation of date seed had no or slight effect on moisture, ash, fat and protein content of the baked cookies. On the other hand, incorporation significantly affected the lightness and hardness of cookies; the higher level of addition, the darker and crispier the resulting cookies. The sensory analysis indicated that the produced cookies were acceptable in terms of smell, taste, texture and overall acceptability. The results indicate that the most acceptable cookies across all evaluated parameters were produced using whole wheat flour with 7.5% levels of date seed powder using Khalas and Zahidi varieties. Overall, the analysis indicated that cookies with acceptable physical characteristics and an improved nutritional profile could be produced with partial replacement of the white/whole wheat flour by date seed powder. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.										2022	11	3			2304-8158				10.3390/foods11030305					FSTA:2022-09-Mq5618
J		Zein Najjar; Jaleel Kizhakkayil; Hira Shakoor; Platat, C.; Stathopoulos, C.; Meththa Ranasinghe							Antioxidant potential of cookies formulated with date seed powder.		Foods					Utilising major waste products from the food industry can have both a great environmental impact and be a means to improve consumer health. Date seed is a food industry byproduct that has been proven to have high nutritional value. The aim of this work was to measure the total polyphenolic content (TPC), flavonoids, and antioxidant activity of the seeds of six date fruit varieties, Fard, Khalas, Khinaizi, Sukkary, Shaham, and Zahidi, and to use those seeds to enhance the antioxidant value of cookies by partially substituting flour with ground date seed. Date seed powder (DSP) was extracted at three levels of sample to solvent ratio (5:1, 10:1 and 15:1 mg/mL). Cookies were prepared using three substitution levels of wheat flour (2.5, 5.0, and 7.5%, w/w) by DSP and two types of flour (white and whole wheat), and were baked at two different temperatures, 180 and 200 °C. The composite cookies were found to contain a significant amount of TPC and flavonoids, and showed increased antioxidant activity compared with the control samples. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.										2022	11	3			2304-8158				10.3390/foods11030448					FSTA:2022-09-Mq5604
J		Zeinab Mashhadi; Ali Khadivi							Identification of superior late-blooming apricot (Prunus armeniaca L.) genotypes among seedling-originated trees.		Food Science & Nutrition					One of the major limiting factors in the intensive spread of apricot (Prunus armeniaca L.) in most of the countries is spring frost. Thus, the breeding efforts have concentrated on the use of late-blooming genotypes as a means of frost avoidance. The aim of the present study was to identify late-blooming genotypes with high fruit quality among seedling-originated trees. Firstly, pre-selections were done according to blooming time within 278 apricot seedling-originated trees. Secondly, the late-blooming selections were further evaluated according to their vegetative and fruit characteristics to determine superior types. Significant differences were observed among the late-blooming genotypes in terms of the traits recorded. Fruit ground color was strongly variable, including white, yellow, yellow-green, light orange, orange, and dark orange. Fruit weight ranged from 27.37 to 33.99g, fruit flesh thickness varied from 11.16 to 13.47mm, and total soluble solids varied between 17.00% and 23.87%. Hierarchical cluster analysis (HCA) performed with Euclidean distance and Ward's method divided the genotypes into two main clusters based on morphological traits and in some cases, the genotypes belonging to an area were clustered into different clusters. All the 48 late-blooming date genotypes selected could be useful as a parent to improve flowering season of cultivars. Also, among them, 10genotypes were superior in terms of fruit quality-related characters, such as fruit weight, fruit color, fruit taste, and TSS, and thus they can be singled out for cultivation. © 2022 The Authors. Food Science & Nutrition published by Wiley Periodicals LLC.										2022	10	4	1159	1166	2048-7177				10.1002/fsn3.2747					FSTA:2023-01-Jg0583
J		Zeinab Rezaei; Saeid Khanzadi; Amir Salari							A survey on biofilm formation of Lactobacillus rhamnosus (PTCC 1637) and Lactobacillus plantarum (PTCC 1745) as a survival strategy of probiotics against antibiotic in vitro and yogurt.		Journal of Food Processing and Preservation					Probiotics are useful microorganisms with health effects. Although the probiotic industry has grown dramatically over the past decade, their survival is still challenging. Also, the residual of antibiotics is considered a serious problem with major health and technological problems in the fermented food industry. In this study, the biofilm technique was examined as a practical solution for increasing viability. The biofilm of Lactobacillus rhamnosus and Lactobacillus plantarum are formed in the culture medium (using microtiter plate biofilm method) and yogurt (in containers). The antibiotic susceptibility of probiotics to enrofloxacin, sulfadimidine, tetracycline, and oxytetracycline were studied. The results showed that enrofloxacin, the strongest antibiotic, reduces the bacterial population in the biofilm form only 2.6 log. In contrast, the population of bacteria reduced by about 8 log in plankton form. Therefore, biofilm techniques can be introduced as a survival strategy for the food and pharmaceutical industry. Practical applications. As a new and innovative approach, the biofilm method can lead to a new generation of probiotics, which can significantly protect probiotics against environmental stress and antibiotic residues and significantly affect their survival. The formation of biofilm by probiotics is a unique feature that is inherently bacterial and is a natural and low-cost method that can upgrade the long-term sustainability of probiotics. Therefore, biofilm can be commercially used to create new capacity in food and related industries. © 2021 Wiley Periodicals LLC.										2022	46	9			1745-4549				10.1111/jfpp.15991					FSTA:2023-01-Pl0215
