PT	DT	AU	AA	ED	CA	SP	PN	AE	TI	FT	SO	LA	LS	U1	U2	AB	C1	RI	OI	PA	SC	PI	SS	ID	CN	PY	VL	IS	BP	EP	SN	BN	NR	PG	DI	OA	HC	HP	DA	UT
J		Constantinou, M.; Louca-Christodoulou, D.; Agapios Agapiou							Method validation for the determination of 314 pesticide residues using tandem MS systems (GC-MS/MS and LC-MS/MS) in raisins: focus on risk exposure assessment and respective processing factors in real samples (a pilot survey).		Food Chemistry					A multi-residue method for the simultaneous analysis of a wide range of pesticides in raisins using liquid and gas chromatography-tandem mass spectrometry (LC-MS/MS and GC-MS/MS) has been validated. Pesticides are extracted from raisins with ethyl acetate, followed by centrifugation. The validation study was in accordance with DG SANTE guidelines. Validation experiments have been performed in both analytical instruments. A total number of 314 pesticides were spiked in raisins of organic farming at two spiking levels for GC-MS/MS (0.025 and 0.1 mg/kg), and at three spiking levels for LC-MS/MS (0.005, 0.05, and 0.1 mg/kg) with 6 replicates at each concentration. The scope of validation included linearity, limits of quantification (LOQ), accuracy, precision, and matrix effects (%) for each pesticide. The validated method was then applied for the analysis of 37 commercial raisin samples purchased from the market. For the evaluation of the results, processing factors (PFs) have been applied to derive the amount of residue in raisins, from the maximum residue levels (MRLs) of grapes, and which in this paper will be referred as to the MRL expressed in raisins. In all conventional samples, pesticides were detected at concentrations above the LOQ. In total, 55 different pesticides were detected. All conventional samples contained multiple pesticides ranging from 2 to 24. On the other hand, samples from organic farming were found to be free of the analysed pesticides. The 13.5% of the examined samples were considered as violations. The exposure assessment for the acute risk of the violating samples indicated that no potential risk derives from the detected and approved in the EU pesticides, while the detection of not approved pesticides in the EU, and the lack of toxicological reference values for certain pesticides raise concerns for the human health, especially for children. The results of the survey study indicate the need to include processed samples, and in particular dry fruits with a high consumption rate such as raisins, in the official controls of pesticide residues in food. All rights reserved, Elsevier.		CONSTANTINOU, MARIA/GXV-1684-2022								2021	360				0308-8146				10.1016/j.foodchem.2021.129964					FSTA:2021-10-Jg13481
J		Consumi, M.; Leone, G.; Tamasi, G.; Magnani, A.							Water content quantification by FTIR in carboxymethyl cellulose food additive.		Food Additives & Contaminants: Part A					Water content quantification of raw polysaccharide materials for food processing is generally performed by gravimetric analysis or titrimetric methods, which are time-and energy-consuming, non-eco-friendly and sample destructive. The present study develops and validates a new approach, based on the use of Fourier transform infrared (FTIR) spectroscopy, resulting in a model of the water content of carboxymethyl cellulose (CMC) polysaccharides. Samples of CMC were exposed to different relative humidity conditions. Water content was determined by standard gravimetric methods (OIV-Oeno 404-2010) and compared with the area of FTIR absorption in the range 3675-2980 cm-1, attributed to the stretching of OH groups. The strong correlation between gravimetric results and FTIR area (R2 = 0.88) showed no signs of bias across the water content range. A cross-validation technique to predict the water content by band area was assessed obtaining a general equation: y = 2.12 x + 2.80 with a high repetitively and good prediction of the tested models. © 2021 Taylor & Francis Group, LLC.		Leone, Gemma/AAE-9020-2022; Consumi, Maco/AAI-4640-2020	Consumi, Maco/0000-0002-7516-9105							2021	38	10	1629	1635	1944-0049				10.1080/19440049.2021.1948619					FSTA:2022-02-Tb0505
J		Contador, R.; Ortiz, A.; Ramirez, M. del R.; Garcia-Torres, S.; Lopez-Parra, M. M.; Tejerina, D.							Physico-chemical and sensory qualities of Iberian sliced dry-cured loins from various commercial categories and the effects of the type of packaging and refrigeration time.		LWT -- Food Science and Technology					The physico-chemical characteristics and sensory attributes of Iberian sliced dry-cured loin from three commercial categories according to the current Spanish Iberian Quality Standard (Black, Red; purebred Iberian and Iberian x Duroc-crossed (50%) pigs, respectively, reared outdoor with the final fattening phase based on acorns and grass; Montanera, and White; Iberian x Duroc crossed (50%) pigs reared indoors and fed on commercial fodder) and packaged using different systems (vacuum and modified-atmosphere packaging, MAP) were evaluated at various stages throughout their long-term storage (12 months). The slices from the Black and Red categories yielded higher antioxidants, monounsaturated and polyunsaturated fatty acids and higher lipid oxidation at the end of storage time (from t8 to t12). alpha-tocopherol was better preserved in the case of the slices kept in MAP although, after 8 months of storage, lipid oxidation was seen to increase in the latter (Deltat12-t0 MAP = 0.4) compared to the vacuum packaged product. Regarding sensory evaluation, the marbling and texture attributes were affected by commercial category, whereas the influence was insignificant by type of packaging and storage time. All rights reserved, Elsevier.		Llerena, Alberto Ortiz/AAL-9314-2020	Llerena, Alberto Ortiz/0000-0003-2432-2373; Contador Troca, Rebeca/0000-0002-1344-1046; Garcia-Torres, Susana/0000-0002-9912-2280							2021	141				0023-6438				10.1016/j.lwt.2021.110876					FSTA:2021-07-Sj3780
J		Conte, F.; Cincotta, F.; Condurso, C.; Verzera, A.; Panebianco, A.							Odor emissions from raw meat of freshly slaughtered cattle during inspection.		Foods					Raw meat of Freshly Slaughtered Cattle (FSC) is characterized by a very weak odor defined as slightly sweet, which could interfere in off-odor assessment during post-mortem inspection by an official veterinarian. Despite this, no information is reported in the literature on the volatiles which are emitted by FSC meat. Thus, this research aimed to study the volatile profile of raw cattle meat at different times within 24 h of slaughtering. Volatiles were analyzed and quantified using HS-SPME-GC-MS. gamma-Butyrolactone, acetoin, and to a lesser extent, acid acetic were found to be the odor-active compounds of raw meat from freshly slaughtered cattle. Quantitative differences were observed up to 24 h; since the lowest levels of the odor-active compounds were reached between two and three hours from slaughtering, this period could be the most suitable for the post-mortem inspection process. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		Condurso, Concetta/ADW-0401-2022	CINCOTTA, FABRIZIO/0000-0003-3022-7911; CONTE, Francesca Laura/0000-0001-5020-9070							2021	10	10			2304-8158				10.3390/foods10102411					FSTA:2022-07-Sg3510
J		Conte, P.; Cinquanta, L.; Meo, P. L.; Mazza, F.; Micalizzi, A.; Corona, O.							Fast field cycling NMR relaxometry as a tool to monitor Parmigiano Reggiano cheese ripening.		Food Research International					It is widely recognized that the longer the ageing, the more valuable Parmigiano Reggiano (PR) cheese becomes, due to the improvement of its sensorial and nutritional properties. Up to now, the evaluation of PR properties has been performed on samples mainly aged up to 40 months. For this reason, this study was aimed at collecting information about the chemical-physical characteristics of PR cheeses after ageing at 24,48 and 84 months. The basic analyses on water amount, protein content and volatile organic compounds (VOC) revealed that PR ageing is associated to the decomposition of the organic components into smaller units. This drives water molecules closer to the aforementioned units, thereby leading to a reduction of water activity. Moreover, it appears, from VOC investigation, that either the total amount of long chain fatty acids (LCFA) or the sole 9Z-octadecenoic acid considerably increased with PR aging, thereby making these molecular systems good fingerprint to monitor PR ripening. Fast field cycling (FFC) NMR relaxometry revealed different components of the molecular dynamics in the complex PR cheese samples, which were attributed to water trapped in casein micelles, water bound to polar groups in organic components, proteins, and fats. In particular, the reduction of the correlation times associated to the organic components was explained by the molecular size decrement following degradation processes. The ageing-independent component of the motion was assigned to water molecules bound to polar groups in organic moieties. Finally, the ageing-independent contribution to the overall relaxation rate was assigned to water molecules in casein micelles. This study revealed that FFC NMR relaxometry can be a promising technique to monitor the chemical physical changes during Parmigiano Reggiano cheese ripening. All rights reserved, Elsevier.		Meo, Paolo Lo/AAK-5904-2021; Meo, Paolo/AAJ-5894-2021; Conte, Pellegrino/A-2302-2008	Meo, Paolo Lo/0000-0001-5089-0556; Conte, Pellegrino/0000-0002-2211-1225							2021	139				0963-9969				10.1016/j.foodres.2020.109845					FSTA:2021-06-Pj2872
J		Conte, P.; Pulina, S.; Caro, A. del; Fadda, C.; Urgeghe, P. P.; Bruno, A. de; Difonzo, G.; Caponio, F.; Romeo, R.; Piga, A.							Gluten-free breadsticks fortified with phenolic-rich extracts from olive leaves and olive mill wastewater.		Foods					Nowadays, food processing by-products, which have long raised serious environmental concerns, are recognized to be a cheap source of valuable compounds. In the present study, incorporation of phenolic-rich extracts (500 and 1000 mg kg-1) from olive leaves (OL) and olive mill wastewater (OMW) into conventional gluten-free formulations has been exploited as a potential strategy for developing nutritious and healthy breadsticks with extended shelf-life. To this end, moisture, water activity (aw), visual and textural properties, the composition of biologically active compounds (soluble, insoluble, and bio-accessible polyphenols), antioxidant activity, oxidation stability, and consumer preference of the resulting breadsticks were investigated. Fortified breadsticks had higher moisture and aw, lower hardness, and similar color in comparison to the control, especially in the case of OL extract supplementation. All enriched formulations significantly affected the phenolic composition, as evidenced by the decrease in insoluble/soluble polyphenols ratio (from 7 in the control up to 3.1 and 4.5 in OL and OMW, respectively), and a concomitant increase in polyphenol bio-accessibility (OL: 14.5-23% and OMW: 10.4-15% rise) and antioxidant activity (OL: 20-36% and OMW: 11-16% rise). Moreover, a significant shelf-life extension was observed in all fortified breadsticks (especially in case of OMW supplementation). Sensory evaluation evidenced that 61% of the assessors showed a marked, but not significant, tendency to consider the sample supplemented with high levels of OL as a more palatable choice. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		; Fadda, Costantino/A-6206-2012	Del Caro, Alessandra/0000-0002-7677-8535; Fadda, Costantino/0000-0002-6666-9079; Difonzo, Graziana/0000-0003-1770-4584; Caponio, Francesco/0000-0002-0740-7677; CONTE, Paola/0000-0003-3976-924X; Urgeghe, Pietro Paolo/0000-0001-9800-7478; Romeo, Rosa/0000-0002-1077-9316							2021	10	5			2304-8158				10.3390/foods10050923					FSTA:2021-10-Mq5577
J		Conte, S.; Pomar, C.; Paiano, D.; Duan, Y.; Pengfei Zhang; Levesque, J.; Guay, F.; Devillers, N.; Faucitano, L.							The effects of feeding finishing pigs of two genders with a high fiber and high fat diet on muscle glycolytic potential at slaughter and meat quality.		Meat Science					A total of 160 pigs, in groups of 8 pigs of mixed genders, were fed four finishing feeding strategies with the aim to reduce muscle glycolytic potential and improve meat quality. Pigs were fed a control diet (C; fat=5.0%, ADF=3.0%, NDF=8.8%), a high-fat and high-fiber diet (HFF; fat=11.2%, ADF=9.1%, NDF=19.5%), a blend of 50-50% C and HFF diets (fat=8.2%, ADF=6.7%, NDF=14.2%) or the C diet and transferred to the HFF diet after a diet transition. Dietary treatments alone or in interaction with gender had no effect on pig growth performance, carcass quality traits, Longissimus and Semimembranosus muscle glycolytic potential and meat quality (P>0.10). The inefficiency of the dietary treatments applied in this study may be due to the low ratio between fat and digestible carbohydrate in the diets combined with the mild pre-slaughter stress conditions pigs were exposed to. All rights reserved, Elsevier.		paiano, diovani/CAF-0698-2022	paiano, diovani/0000-0003-2715-9524							2021	177				0309-1740				10.1016/j.meatsci.2021.108484					FSTA:2021-08-Sj4649
J		Conti, M. V.; Guzzetti, L.; Panzeri, D.; Giuseppe, R. de.; Coccetti, P.; Labra, M.; Cena, H.							Bioactive compounds in legumes: implications for sustainable nutrition and health in the elderly population.		Trends in Food Science & Technology					Background. Food production represents one of the highest impacting activities on our planet, significantly contributing to climate change. Agriculture is one of the most important drivers of these changes since farming, forestry, and livestock, emit approximately one third of the global total CO2. Moreover, the modern agriculture systems mainly focus on starchy vegetables leading to energy dense and nutrient poor dietary patterns related to chronic diseases, such as NCDs. Elderly are the most vulnerable population portion that experiences even more than others the impact of unhealthy dietary patterns. Therefore, a transition to healthier and more sustainable solutions must be adopted to reach the SDGs promoted by the Agenda 2030, positively impacting the environment and human health. The role of pulses in this context is discussed. Scope and approach. Authors focus on the role of Leguminosae considering their potential impact both on health in the ageing population as well as on agri-food chains sustainability. Key findings and conclusions. there is an increasing awareness on how legumes represent an important source of bioactive compounds (i.e., phenolics, saponins and peptides) with a wide range of healthy activities, all of which share antioxidant properties, essential to prevent or delay oxidative stress and disease in elderly population. With an ever-ageing population at the global level, healthy ageing is an emerging public health priority for securing citizens' quality of life and minimizing healthcare associated costs. All rights reserved, Elsevier.										2021	117		139	147	0924-2244				10.1016/j.tifs.2021.02.072					FSTA:2022-03-Jp3525
J		Contigiani, E. V.; Sanchez, G. M. J.; Castro, M. A.; Gomez, P. L.; Alzamora, S. M.							Efficacy of mild thermal and pulsed light treatments, individually applied or in combination, for maintaining postharvest quality of strawberry cv. Albion.		Journal of Food Processing and Preservation					The effect of mild thermal (TT) and pulsed light (PL) treatments, individually applied or in combination, on fungal spoilage, mechanical properties, weight loss, and microstructure of strawberries (cv. Albion) stored at 5 °C was evaluated. TT (2.5 and 5.0 min in water at 460.4 °C) was more effective than PL (fluence: 11.9 J/cm2) to reduce fungal decay. TT for 5 min delayed the onset of infection for 6 days and maintained the lowest percentage of infected fruit along storage, showing the best performance among the strategies evaluated. Combined treatments did not achieve greater fungal inhibition than individual TT. Non significant differences in weight loss among control and treated fruit were observed up to 8 days of storage. TT for 5 min and its combination with PL significantly enhanced firmness, stiffness, and resistance to deformation as compared to untreated fruit, in concordance with the reinforcement of cell walls. Practical applications. This work aimed to compare the effect of mild thermal and pulsed light treatments, individually applied or in combination, on strawberries storage life. The evaluation of the impact of these technologies on selected quality parameters (fungal growth, weight loss, and mechanical properties) and their correlation with modifications at microstructure level, would contribute to the selection of postharvest strategies for prolonging the shelf life of strawberries. © 2020 Wiley Periodicals LLC.		Alzamora, Stella/AAX-9752-2021	Alzamora, Stella Maris/0000-0001-5865-6561; Contigiani, Eunice/0000-0001-8625-0219							2021	45	1			1745-4549				10.1111/jfpp.15095					FSTA:2021-05-Jf6958
J		Contreras, M.; Benedito, J.; Garcia-Perez, J. V.							Ultrasonic characterization of salt, moisture and texture modifications in dry-cured ham during post-salting.		Meat Science					For the first time, this study addresses the use of non-destructive ultrasound to monitor ham post-salting. For that purpose, the ultrasonic velocity (1 MHz) and the weight loss of hams were measured regularly every 2 days up to 8 weeks after salting. Additionally, for different post-salting times, internal salt and moisture content and hardness were measured at different locations from the ham surface. The experimental results reflected that the ultrasonic velocity increased as the ham weight decreased (26.1 m/s per kg), showing a satisfactory correlation between both variables (r=0.95). The ultrasonic velocity was also correlated with the salt and moisture content. However, ham hardness remained fairly constant during post-salting, which confirmed that characteristic textural changes mainly occur during the salting and drying-maturation stages. Thus, the ultrasonic velocity could be a reliable parameter with which to monitor not only overall modifications in ham weight, but also internal changes of moisture and salt content during post-salting in a non-destructive way. All rights reserved, Elsevier.										2021	172				0309-1740				10.1016/j.meatsci.2020.108356					FSTA:2021-04-Sj2356
J		Contreras, M. del M.; Gomez-Cruz, I.; Romero, I.; Castro, E.							Olive pomace-derived biomasses fractionation through a two-step extraction based on the use of ultrasounds: chemical characteristics.		Foods					Olive-derived biomass is not only a renewable bioenergy resource but also it can be a source of bioproducts, including antioxidants. In this study, the antioxidant composition of extracted olive pomace (EOP) and a new byproduct, the residual fraction from olive pit cleaning (RFOPC or residual pulp) was characterized and compared to olive leafy biomass, which have been extensively studied as a source of antioxidants and other bioactive compounds with pharmacological properties. The chemical characterization showed that these byproducts contain a high amount of extractives; in the case of EOP, it was even higher (52.9%) than in olive leaves (OL) and olive mill leaves (OML) (35.8-45.1%). Then, ultrasound-assisted extraction (UAE) was applied to recover antioxidants from the extractive fraction of these biomasses. The solubilization of antioxidants was much higher for EOP, correlating well with the extractives content and the total extraction yield. Accordingly, this also affected the phenolic richness of the extracts and the differences between all biomasses were diminished. In any case, the phenolic profile and the hydroxytyrosol cluster were different. While OL, OML, and EOP contained mainly hydroxytyrosol derivatives and flavones, RFOPC presented novel trilignols. Other compounds were also characterized, including secoiridoids, hydroxylated fatty acids, triterpenoids, among others, depending on the bioresource. Moreover, after the UAE extraction step, alkaline extraction was applied recovering a liquid and a solid fraction. While the solid fraction could of interest for further valorization as a biofuel, the liquid fraction contained proteins, sugars, and soluble lignin, which conferred antioxidant properties to these extracts, and whose content depended on the biomass and conditions applied. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.										2021	10	1			2304-8158				10.3390/foods10010111					FSTA:2021-06-Jg7513
J		Conty, V.; Theierl, S.; Floter, E.							Improving the nutritional profile of culinary products: oleogel-based bouillon cubes.		Food & Function					Structured fat phases are the basis of many consumer relevant properties of fat-containing foods. To realise a nutritional improvement-less saturated, more unsaturated fatty acids-edible oleogels could be remedy. The feasibility of traditional fat phases structured by oleogel in culinary products has been evaluated in this study. In this contribution the oleogel application in bouillon cubes as model system for culinary products is discussed. Three different gelators (sunflower wax (SFW), a mixture of beta-Sitosterol and gamma-Oryzanol (SO) and ethylcellulose (EC)), at two concentration levels (5% and 10% (w/w)) each, were evaluated with respect to their physical properties, in the food matrix and application. The application of pure and structured canola oil (CO) was benchmarked against the reference, palm fat (PO). The assessment of the prototypes covered attempts to correlate the physicochemical analyses and sensory data. Organoleptic and analytical studies covered storage stability (up to 6 months) monitoring texture, color and fat oxidation. The results indicate that the substitution of palm fat by oleogel is essentially possible. The characteristics of the bouillon cubes are tuneable by gelator choice and inclusion level. Most importantly, the data show that the anticipated risk of intolerable effects of oxidation during shelf life is limited if antioxidants are used. © The Royal Society of Chemistry 2021.			Conty, Valentina/0000-0002-5061-2801							2021	12	16	7185	7197	2042-650X				10.1039/d1fo01589c					FSTA:2021-12-Ge6819
J		Cooper, Z.; Simons, C. R.; Ward, R.; Martini, S.							Functional properties of dairy phospholipid gels.		Journal of Dairy Science					In this study dairy phospholipid (PL) gels were made using 3 different concentrations of PL (15%, 30%, and 45%) and soybean oil to determine the gel-forming ability and functional traits that dairy PL have. After 24 h of storage the visual stability, crystal morphology, solid fat content, melting behavior, viscosity, and oil binding capacity of the gels were evaluated. All samples showed visual stability, whereas polarized light microscopy showed that high concentrations of PL reduced PL mobility, preventing tubular micelles from forming at high concentrations of PL (45%). Solid fat content increased with an increase in PL concentration. The melting enthalpy increased as the concentration of PL increased. The viscosity was assessed at 0.01, 0.1, and 1.0 1/s shear rates. A significant difference was observed between the 45% PL samples and the other samples at low and intermediate shear, but at high shear levels, a significant difference was only seen between the 15% PL sample and the other samples. The oil binding capacity showed a significant difference between the 45% PL sample and the other 2 samples. This study shows that dairy PL can be added to a vegetable oil to produce semi-solid material with appropriate functional properties. All rights reserved, Elsevier.		; Martini, Silvana/B-4552-2010	Simons, Casey/0000-0002-8024-6996; Martini, Silvana/0000-0002-5870-9931							2021	104	2	1412	1423	0022-0302				10.3168/jds.2020-18737					FSTA:2021-05-Pe2677
J		Copado, C. N.; Julio, L. M.; Diehl, B. W. K.; Ixtaina, V. Y.; Tomas, M. C.							Multilayer microencapsulation of chia seed oil by spray-drying using electrostatic deposition technology.		LWT -- Food Science and Technology					A multilayer microencapsulation process was carried out to protect and deliver chia oil, which presents high nutritional value but also a high susceptibility to lipid oxidation. A high-pressure homogenization was performed with deoiled or hydrolyzed sunflower lecithins (pH 5) to obtain the primary emulsion. The secondary and tertiary layers were deposited, applying the layer-by-layer technique with the addition of chitosan and chia mucilage, respectively. After spray-drying these emulsions, the corresponding microcapsules were obtained and the influence of the types of lecithin (deoiled or hydrolyzed) and microcapsule (mono or multilayered) were studied. The zeta-potential evidenced the electrostatic deposition of the layers through the inversion of the electric charge. Microcapsules presented high microencapsulation efficiency (84-99%) and low moisture content and water activity levels. Most microparticles exhibited whitish and light color, spherical shapes, with continuous and slightly rough walls. The powder dispersibility was compatible with instant foods. All the microcapsules presented low oxidation levels after storage, especially the three-layer systems. This information suggests that multilayer systems can contribute by providing high stability against the oxidative deterioration of functional lipid components present in chia oil. All rights reserved, Elsevier.										2021	152				0023-6438				10.1016/j.lwt.2021.112206					FSTA:2022-02-Ne0328
J		Copelin, J. E.; Firkins, J. L.; Socha, M. T.; Lee, C.							Effects of diet fermentability and supplementation of 2-hydroxy-4-(methylthio)-butanoic acid and isoacids on milk fat depression: 1. Production, milk fatty acid profile, and nutrient digestibility.		Journal of Dairy Science					The objectives of this experiment were to determine the effects of increased diet fermentability and polyunsaturated fatty acids (FA) with or without supplemental 2-hydroxy-4-(methylthio)-butanoic acid (HMTBa), isoacids (IA; isobutyrate, 2-methylbutyrate, isovalerate, and valerate) or the combination of these on milk fat depression (MFD). Ten Holstein cows (194 58 DIM, 691 69 kg BW, 28 5 kg milk yield) were used in a replicated 5 * 5 Latin square design. Treatments included a high-forage control diet (HF-C), a low-forage control diet (LF-C) causing MFD by increasing starch and decreasing neutral detergent fiber (NDF), the LF-C diet supplemented with HMTBa at 0.11% (28 g/d), the LF-C diet supplemented with IA at 0.24% of dietary dry matter (60 g/d), and the LF-C diet supplemented with HMTBa and IA. Preplanned contrasts were used to compare HF-C versus LF-C and to examine the main effects of HMTBa or IA and their interactions within the LF diets. Dry matter intake was greater for LF-C versus HF-C, but milk yield remained unchanged. The LF-C diet decreased milk fat yield (0.87 vs. 0.98 kg/d) but increased protein yield compared with HF-C. As a result, energy-corrected milk was lower (28.5 vs. 29.6 kg/d) for LF-C versus HF-C. Although the concentration of total de novo synthesized FA in milk fat was not affected, some short- and medium-chain FA were lower for LF-C versus HF-C, but the concentrations of C18 trans-10 isomers were not different. Total-tract NDF apparent digestibility was numerically lower (42.4 vs. 45.6%) for LF-C versus HF-C. As the main effects, the decrease in milk fat yield observed in LF-C was alleviated by supplementation of HMTBa through increasing milk yield without altering milk fat content and by IA through increasing milk fat content without altering milk yield so that HMTBa or IA, as the main effects, increased milk fat yield within the LF diets. However, interactions for milk fat yield and ECM were observed between HMTBa and IA, suggesting no additive effect when used in combination. Minimal changes were found on milk FA profile when HMTBa was provided. However, de novo synthesized FA increased for IA supplementation. We detected no main effect of HMTBa, IA, and interaction between those on total-tract NDF digestibility. In conclusion, the addition of HMTBa and IA to a low-forage and high-starch diet alleviated moderate MFD. Although the mechanism by which MFD was alleviated was different between HMTBa and IA, no additive effects of the combination were observed on milk fat yield and ECM. All rights reserved, Elsevier.			Copelin, Jacob/0000-0003-0549-8189; Lee, Chanhee/0000-0002-4522-1232; Socha, Mike/0000-0002-0227-6591							2021	104	2	1591	1603	0022-0302				10.3168/jds.2020-18949					FSTA:2021-05-Pe2697
J		Coppa, M.; Martin, B.; Hulin, S.; Guillemin, J.; Gauzentes, J. V.; Pecou, A.; Andueza, D.							Prediction of indicators of cow diet composition and authentication of feeding specifications of Protected Designation of Origin cheese using mid-infrared spectroscopy on milk.		Journal of Dairy Science					The ability of mid-infrared spectroscopy (MIR) to predict indicators (1) of diet composition in dairy herds and (2) for the authentication of the cow feeding restrictions included in the specification of 2 Protected Designation of Origin (PDO) cheeses (Cantal and Laguiole) was tested on 7,607 bulk milk spectra from 1,355 farms located in the Massif Central area of France. For each milk sample, the corresponding cow diet composition data were obtained through on-farm surveys. The cow diet compositions varied largely (i.e., from full grazing for extensive farming systems to corn silage-based diets, which are typical of more intensive farming systems). Partial least square regression and discriminant analysis were used to predict the proportion of different feedstuffs in the cows' diets and to authenticate the cow feeding restrictions for the PDO cheese specifications, respectively. The groups for the discriminant analysis were created by dividing the data set according to the threshold of a specific feedstuff. They were issued based on the specifications of the restriction of the PDO cheese. The pasture proportion in the cows' diets was predicted by MIR with an coefficient of determination in external validation (R2V) = 0.81 and a standard error of prediction of 11.7% dry matter. Pasture + hay, corn silage, conserved herbage, fermented forage, and total herbage proportion in the cows' diets were predicted with a R2V >0.61 and a standard error of prediction <14.8. The discrimination models for pasture presence, pasture ≥50%, and pasture ≥57% in the cows' diets achieved an accuracy and specificity ≥90%. A sensitivity and precision ≥85% were also observed for the pasture proportion discrimination models, but both of these indexes decreased at increasing thresholds from 0 to 50, and 57% pasture in the cows' diets. An accuracy ≥80% was also observed for pasture + hay ≥72%, herbage ≥50%, pasture + hay ≥25%, absence of fermented herbage, absence of corn silage, and corn silage ≤30% in the cows' diets, but for several models, either the sensitivity or precision was lower than the accuracy. Models built on the simultaneous respect of all the criteria of the feeding restrictions of PDO cheese specifications achieved an accuracy, specificity, sensitivity, and precision >90%. Both the regression and discriminant MIR models for bulk milk can provide useful indicators of cow diet composition and PDO cheese specifications to producers and consumers (farmers, dairy plants). All rights reserved, Elsevier.										2021	104	1	112	125	0022-0302				10.3168/jds.2020-18468					FSTA:2021-04-Pj2201
J		Coppin, G.; Audrin, C.; Monseau, C.; Deneulin, P.							Is knowledge emotion? The subjective emotional responses to wines depend on level of self-reported expertise and sensitivity to key information about the wine.		Food Research International					Many factors influence emotional responses evoked by wines. Here we assessed how self-reported wine expertise, tasting condition (blind vs. Informed) as well as sensitivity to key information about wines (e.g., reputation, price, grape variety) impact the subjective affective responses they evoked. We measured subjective affective responses of high and low in self-reported wine expertise consumers to 8 different wines in a blind tasting and in a tasting when information about the wines was known. After their first tasting session, we asked participants the extent to which they considered specific information when they intended to purchase wine (e.g., reputation, etc.). The more wine consumers high in self-reported expertise paid attention to the wine's reputation, the less they used feelings when tasting wines. In contrast, the more the wine tasters low in self-reported expertise paid attention to the wine's reputation, the more feelings they reported. Moreover, when considering positive and negative feelings separately, it appears that the more participants paid attention to the label, the lower the number of positive terms they tended to mention. Additionally, wine tasters low in self-reported expertise were more inclined to report positive feelings towards the wines in the informed condition and if they were sensitive to wine's reputation. In contrast, wine tasters high in self-reported expertise were less inclined to report positive feelings towards the wines in the informed condition and if they were sensitive to wine's reputation. These results hint at the importance of considering psychological theories of emotion while studying wine-elicited emotions, in particular appraisal theories of emotion. All rights reserved, Elsevier.			Audrin, Catherine/0000-0003-2905-6000							2021	142				0963-9969				10.1016/j.foodres.2021.110192					FSTA:2021-07-Hj7255
J		Corapci, B.; Kostekli, B.; Eyuboglu, A.; Kocatepe, D.							The effect of different application methods of sumac (Rhus coriaria) and tarragon (Artemisia dracunculus) on nutritional composition, fatty acids and TBARS values of marinated sea bream (Sparus aurata L., 1758).		Journal of Food Processing and Preservation					In this study, different application methods (Spice, Brew, Infused Oil) were employed using sumac (Rhus coriaria) and tarragon (Artemisia dracunculus) spices and some effects on marinated sea bream were investigated during 180 days of experiment at +4 °C. The nutrition composition of the samples, TBARS values, fatty acid values of the oils, and the fatty acid values of the samples on days 0, 15, and 180 were determined. It can be said that the nutritional composition was minimally affected by different application methods. On the last day of storage, TBARS values of the groups were as follows: BS > C>BT > SIO > ST > SS > TIO. No statistically significant difference was observed in the fatty acids results of olive oil, sumac infused oil, and tarragon infused oil obtained by soaking in olive oil (p>.05). TBARS values of all the groups showed strong positive correlation with SFA, MUFA, and PUFA. PUFAs were the predominant fatty acids, followed by MUFAs and SFAs. Practical applications. It is important to preserve the quality of oils and fatty acids in the preservation of seafood. It is thought that two antioxidants, sumac and tarragon, can be effective on fatty acids. In this study, different application methods have been tried in marinated sea bream and it has been investigated in which method sumac and tarragon spice provide better preservation on nutritional value and fatty acid composition. © 2020 Wiley Periodicals LLC.		Kostekli, Bayram/V-1657-2018; Kocatepe, Demet/G-5209-2013; CORAPCI, Bengunur/AAQ-1820-2020	Kostekli, Bayram/0000-0003-4279-6257; Kocatepe, Demet/0000-0002-9234-1907; CORAPCI, Bengunur/0000-0002-1005-5406							2021	45	2			1745-4549				10.1111/jfpp.15102					FSTA:2021-06-Rc2240
