PT	DT	AU	AA	ED	CA	SP	PN	AE	TI	FT	SO	LA	LS	U1	U2	AB	C1	RI	OI	PA	SC	PI	SS	ID	CN	PY	VL	IS	BP	EP	SN	BN	NR	PG	DI	OA	HC	HP	DA	UT
J		Amita Bhadkaria; Nidhi Srivastava; Suresh Bhagyawant, S.							A prospective of underutilized legume moth bean (Vigna aconitifolia (Jacq.) Marechal): phytochemical profiling, bioactive compounds and in vitro pharmacological studies.		Food Bioscience					Key source of plant dietary proteins in humans are legume seeds. Moth bean (Vigna aconitifolia) seeds constitute one of these however, in comparison to other major legume crops, still remains underutilized. Herein, comprehensive biochemical profiling is attempted in 60 moth bean accessions belonging to diverse geographical regions of India. The study addressed phytochemical (sugar, starch, protein, amino acids, minerals, tannins, phytic acids and lectin) and pharmacological attributes (antioxidant and alpha-amylase, alpha-glucosidase, ACE-I inhibition activity). UPLC-PDA revealed thirteen different phenolic acids, of these, catechin (987.37 mug/g dw), tannic acid (423.45 mug/g dw) and gallic acid (300.68 mug/g dw) were dominating. Derivatives of major flavonoids corroborated antihyperglycemic and antihypertensive bioactivities and revealed positive association with alpha-glucosidase and ACE-I inhibition. Some accession presents quantitatively higher contents of magnesium and iron thus utilisable as nutraceuticals. This maiden study identified bioactive compounds in some of the moth bean accessions viz. IC-36361, IC-311448, IC-415152, CAZRI and RMO-257 that endorse health properties. All rights reserved, Elsevier.										2021	42				2212-4292				10.1016/j.fbio.2021.101088					FSTA:2021-12-Jp16403
J		Amjad M. Shraim; Talaat A. Ahmed; Mizanur Rahman, M.; Yousef M. Hijji							Determination of total flavonoid content by aluminum chloride assay: a critical evaluation.		LWT -- Food Science and Technology					Flavonoids are important natural bioactive compounds. Quantitation of total flavonoid content (TFC) is widely performed using the aluminum chloride colorimetric assay against a flavonoid standard assuming equal responses from all flavonoids. The aim of this work was to critically evaluate the assay employing spike recovery in plant extracts and three authentic flavonoid standards (catechin, quercetin, and rutin). Due to the inherent variations in absorbance values at quantitation wavelengths between investigated flavonoids, the assay produced huge unacceptable differences in TFC. For trials involving AlCl3 alone in standard solutions, false-positive results were obtained (63-124%) when quercetin content was expressed as rutin equivalents. Conversely, false-negative results were found (26-42%) when rutin concentration was expressed as quercetin equivalents. Similarly, unacceptable spike recoveries were recorded (8-106%) when involving AlCl3 alone in standard solutions at all investigated wavelengths. For plant extracts, unacceptable differences (58-152%) in TFC were also obtained when either quercetin or rutin was used as a quantitation standard. When AlCl3 is used in conjunction with sodium nitrite, unacceptable high or low recoveries were noted depending on the quantitation standard used. The findings of this work provide conclusive evidence highlighting conceptual and methodological flaws in the AlCl3 colorimetric assay for the determination of TFC. All rights reserved, Elsevier.										2021	150				0023-6438				10.1016/j.lwt.2021.111932					FSTA:2021-12-Ac17740
J		Amkor, A.; El Barbri, N.							A measurement prototype based on gas sensors for detection of pesticide residues in edible mint.		Journal of Food Measurement and Characterization					In this article, we propose a measurement prototype based on an electronic nose device to discriminate the treated mint from the untreated mint with pesticides and to identify the day of treatment. The process consists of a sample of mint, two types of pesticides (Decis Fluxx and Malyphos 50), an electronic nose composed of a network of metal oxide sensors, a data card acquisition, a personal computer and a data analysis and processing method. The method used is a hybrid method combining the principal component analysis method with the support vector machines method and allowed us to have success rates of 100%, 87.50% and 75% successively for discrimination in the following cases: untreated and treated mint by Decis, untreated and treated mint by Malyphos and untreated and treated mint with both products. For the identification of the treatment day, we obtained success rates of around 87.50% and 100% respectively for the case of the Decis product and the Malyphos product. These results show that our proposal is quick, easy to use and inexpensive for the detection of the treated mint as well as the day of its treatment. ©Springer Science+Business Media, LLC, part of Springer Nature 2020.			AMKOR, Ali/0000-0001-7078-8989							2021	15	1	170	180	2193-4126				10.1007/s11694-020-00617-8					FSTA:2021-06-Te2010
J		Ammar, I.; Gharsallah, H.; Brahim, A. B.; Attia, H.; Ayadi, M. A.; Hadrich, B.; Felfoul, I.							Optimization of gluten-free sponge cake fortified with whey protein concentrate using mixture design methodology.		Food Chemistry					This study aimed to optimize mixtures of whey protein concentrate (WPC) and two flours of rice and maize flours for the production of gluten-free sponge cakes. This was obtained by using mixture design methodology. WPC incorporation had positive effects on specific volume and baking loss of cakes, whilst, their incorporation increased their hardness. Considering all cakes properties, two formulas F1 (78.5% Maize, 15% Rice and 6.5% WPC) and F2 (82.4% Maize, 12% Rice and 5.6% WPC) were optimized using a mixture design. The microstructure F1 was more organized and very well structured with smaller aggregates. According to the organoleptic evaluation, F1 was also most appreciated by the tasting panel. The findings of the present study indicated that maize and rice flours, and WPC could be used as a substitute for wheat flour in producing sponge cakes of high quality. All rights reserved, Elsevier.		Felfoul, Imene/G-6502-2018	HADRICH, Bilel/0000-0002-0671-4018; Felfoul, Imene/0000-0003-0543-7909							2021	343				0308-8146				10.1016/j.foodchem.2020.128457					FSTA:2021-05-Mq2602
J		Ammelt, D.; Lammerskitten, A.; Wiktor, A.; Barba, F. J.; Toepfl, S.; Parniakov, O.							The impact of pulsed electric fields on quality parameters of freeze-dried red beets and pineapples.		International Journal of Food Science & Technology					The effect of pulsed electric fields (PEF) on the cell disintegration index (Zp), the freeze-drying process and the final product quality of red beet and pineapple tissue was studied. Red beets and pineapples were PEF-treated at an electric field strength of 1.07 kV/cm and specific energy inputs of 1 kJ/kg and 4 kJ/kg (PEF1 and PEF2, respectively). Freeze-drying was performed at a pressure of 1 mbar and heating plate temperature of 50 °C for red beet and 40 °C for pineapple. The quality of freeze-dried tissue was evaluated by the analysis of residual moisture content, macrostructure, texture, colour and rehydration properties. For freeze-dried red beets, the betalain content from extracts was studied. It could be stated that PEF pre-treatment had no significant influence on drying time reduction, however significantly improved the final quality of freeze-dried product. Moreover, the effect of PEF was strongly depending on type of plant material used. © 2020 Institute of Food Science and Technology.		Toepfl, Stefan/AAP-2127-2020; Barba, Francisco J./L-6596-2014	Toepfl, Stefan/0000-0002-1190-3825; Barba, Francisco J./0000-0002-5630-3989; Wiktor, Artur/0000-0003-4058-6010; Lammerskitten, Alica/0000-0002-6490-301X							2021	56	4	1777	1787	0950-5423				10.1111/ijfs.14803					FSTA:2021-07-Ja9755
J		Amolegbe, K. B.; Upton, J.; Bageant, E.; Blom, S.							Food price volatility and household food security: evidence from Nigeria.		Food Policy					Food prices vary seasonally, particularly in areas with rainfed agricultural production and imperfect markets, and are also subject to volatility arising from macroeconomic and climatic shocks, such as global supply shocks and abrupt policy changes. The specific nature of these relationships remains a pressing empirical question, particularly in contexts where food insecurity is prevalent, prices are subject to diverse sources of variation, and governments are seeking policy options to reduce price volatility. We use panel data from Nigeria to investigate the effects of non-seasonal food price volatility, in particular unexpected increases in prices, on household food security. Accounting for substitution effects and focusing on both domestic and imported rice-key components of the Nigerian diet-we find that imported rice price increases are damaging to both dietary diversity (downward impact) and the food share of consumption expenditure (upward impact), while impacts of domestic rice price volatility are ambiguous. We find differential effects by wealth status that vary across indicators of food security: an increase in the price of imported rice increases food share more among poor households than rich households, and decreases dietary diversity more among rich households than poor households. Our findings point toward the importance of improving food security by mitigating the effects of global shocks on imported food prices, and also highlight the data challenges and complexity involved in developing precise answers to these important policy questions. All rights reserved, Elsevier.										2021	102				0306-9192				10.1016/j.foodpol.2021.102061					FSTA:2021-11-Dc1346
J		Amor, G.; Sabbah, M.; Caputo, L.; Idbella, M.; Feo, V. de; Porta, R.; Fechtali, T.; Mauriello, G.							Basil essential oil: composition, antimicrobial properties, and microencapsulation to produce active chitosan films for food packaging.		Foods					The essential oil (EO) from basil-Ocimum basilicum-was characterized, microencapsulated by vibration technology, and used to prepare a new type of packaging system designed to extend the food shelf life. The basil essential oil (BEO) chemical composition and antimicrobial activity were analyzed, as well as the morphological and biological properties of the derived BEO microcapsules (BEOMC). Analysis of BEO by gas chromatography demonstrated that the main component was linalool, whereas the study of its antimicrobial activity showed a significant inhibitory effect against all the microorganisms tested, mostly Gram-positive bacteria. Moreover, the prepared BEOMC showed a spheroidal shape and retained the EO antimicrobial activity. Finally, chitosan-based edible films were produced, grafted with BEOMC, and characterized for their physicochemical and biological properties. Since their effective antimicrobial activity was demonstrated, these films were tested as packaging system by wrapping cooked ham samples during 10 days of storage, with the aim of their possible use to extend the shelf life of the product. It was demonstrated that the obtained active film can both control the bacterial growth of the cooked ham and markedly inhibit the pH increase of the packaged food. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		; Mauriello, Gianluigi/D-2939-2016	AMOR, Ghita/0000-0003-0007-7983; Porta, Raffaele/0000-0003-4455-0664; Caputo, Lucia/0000-0003-1352-3102; Mauriello, Gianluigi/0000-0002-6876-6235; Sabbah, Dr. Mohammed/0000-0003-4631-8156							2021	10	1			2304-8158				10.3390/foods10010121					FSTA:2021-06-Te2127
J		Amor, N. B.; Nava, V.; Albergamo, A.; Potorti, A. G.; Turco, V. L.; Mansour, H. B.; Bella, G. di							Tunisian essential oils as potential food antimicrobials and antioxidants and screening of their element profile.		European Food Research and Technology					The potential employment of 18 commercial Tunisian essential oils (EOs) as natural food preservatives was investigated. Their antimicrobial activity was evaluated against two food-borne bacteria (Escherichia coli O157:H7 and Klebsiella pneumoniae) by the agar-well diffusion method and, subsequently, by determining the minimum inhibitory concentration (MIC); while their antioxidant activity was assayed by the DPPH test. Also, the main volatile constituents and inorganic elements were elucidated and discussed in relation to the biological activities. Excluding the wormwood EO, all EOs inhibited the growth of at least one reference strain. In particular, spearmint, sage and rosemary EOs had the lowest MICs against E. coli O157:H7 (0.09, 0.09, 0.07 mg mL-1, respectively); whereas sage EO was effective against K. pneumoniae at 0.41 mg mL-1. All EOs displayed also a promising antioxidant activity. Specifically, spearmint, bigroot geranium, and sage EOs showed the lowest IC50 values (0.024, 0.046 and 0.052 mg mL-1), and a behavior similar to that of butylated hydroxytoluene. EOs exhibited variegated and peculiar element profiles. Among minerals, Mg and K were in the range 1.72-14.12 mg Kg-1 and 0.57-20.90 mg Kg-1; while Cu and Fe were generally the most abundant trace essential metals (0.07-1.02 mg Kg-1 0.20-2.98 mg Kg-1, respectively). Very low and safe levels of heavy metals were also revealed. A statistical correlation analysis pointed out a significant positive correlation between some elements (K, Cu, and Fe) and the biological activities displayed. In conclusion, the selected Tunisian EOs had a marked potential applicability as antibacterial and antioxidant additive in food industry. ©The Author(s), under exclusive licence to Springer-Verlag GmbH, DE part of Springer Nature 2021.		Nava, Vincenzo/HHM-3616-2022; Mansour, Hedi Ben/AAT-5795-2021; LO TURCO, Vincenzo/GWC-5892-2022; Potorti, Angela Giorgia/M-9029-2016	Nava, Vincenzo/0000-0001-5966-4467; LO TURCO, Vincenzo/0000-0001-6633-6920; Potorti, Angela Giorgia/0000-0002-8608-2435							2021	247	5	1221	1234	1438-2377				10.1007/s00217-021-03704-2					FSTA:2021-08-Cd2488
J		Amores, G.; Perez-Elortondo, F. J.; Albisu, M.; Barron, L. J. R.							To what extent do environmental or technological conditions affect the sensory differentiation of raw ewe milk cheeses produced in valley or mountain farms?		Journal of Dairy Science					This work discusses the extent to which differences in technological or environmental conditions affect the sensory properties of cheeses made in mountain or valley farms. The work is focused on Idiazabal cheese, frequently made with lamb rennet paste and with milk from sheep flocks managed under extensive grazing systems. Fourteen sensory attributes were assessed, and free fatty acid content and rennet lipase activity were analyzed in cheeses from mountain and valley farms. Sensory differences between cheeses were mainly dependent on the type and amount of rennet used for cheesemaking, particularly on the level of rennet lipase activity. The sensory attributes did not appear to be influenced by pasture type, grazing practices, or environmental conditions associated with farm location. Rennet lipase activity was responsible for the high scores of strong sensory attributes such as pungent mouthfeel, and these attributes masked the potential sensory differences that could be found due to farm location. All rights reserved, Elsevier.		Amores, Gustavo/AAN-8777-2020; Albisu, Marta/R-4478-2018	Amores, Gustavo/0000-0002-9512-7682; PEREZ ELORTONDO, FRANCISCO JOSE/0000-0002-5207-4883; Albisu, Marta/0000-0002-4724-9757							2021	104	1	301	307	0022-0302				10.3168/jds.2020-18358					FSTA:2021-04-Pj2190
J		Amores-Arrocha, A.; Sancho-Galan, P.; Jimenez-Cantizano, A.; Palacios, V.							A comparative study on volatile compounds and sensory profile of white and red wines elaborated using bee pollen versus commercial activators.		Foods					Lack of nutrients in grape may cause problems for a proper alcoholic fermentation process, resulting in an altered aromatic profile of the wines. To avoid this situation, commercial winemakers often use fermentation activators, which are usually combinations of ammonium salts, inactivated yeast and thiamine. In addition, it has been shown that bee pollen addition to the grape can help to improve fermentation, resulting in better volatile compound profile of wines responsible for sensory quality. For this reason, the aim of this research work was to carry out a comparative study using bee pollen versus commercial fermentation activators in white and red winemaking. The same dose of bee pollen and commercial activators (0.25 g/L) were used in all experiments. Volatile compounds were analyzed by gas chromatographymass spectrometry, odor activity values were determined to assess odorant impact of various volatile compound families, and finally a descriptive sensory analysis was carried out. Then, the triangular test and the ranking assay were used to identify perceptible differences as well as preference among the wines elaborated. Compared to commercial activators, bee pollen wines increased volatile compound formation, mainly higher alcohols, esters, and terpenes, enhancing fruity and floral odorant series. On the other hand, triangular test showed significant differences between wines, and the ranking assay showed a greater preference for bee pollen wines. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		; Jimenez Cantizano, Ana Concepcion/G-8756-2018	Sancho-Galan, Pau/0000-0003-1790-050X; Amores Arrocha, Antonio/0000-0001-9690-591X; Jimenez Cantizano, Ana Concepcion/0000-0002-3779-3214							2021	10	5			2304-8158				10.3390/foods10051082					FSTA:2021-10-Hj8924
J		Amoriello, T.; Mellara, F.; Amoriello, M.; Ceccarelli, D.; Ciccoritti, R.							Powdered seaweeds as a valuable ingredient for functional breads.		European Food Research and Technology					Seaweeds are considered a promising ingredient to use in developing novel food products, due to their nutritional composition and richness in bioactive compounds. The aim of this work is to investigate the effect of four seaweeds (Chlorella vulgaris CH, Laminaria ochroleuca KO, Ulva spp. SL, Arthrospira platensis SP) enrichment (1%, 2.5%, 4%, flour basis) on technological performance and nutraceutical prospective of soft wheat bread. To do this, dough rheological properties measured by means of farinograph and consistograph parameters, baking response (loaf volume, colour, and porosity), and nutraceutical potential of bread (total soluble phenolic compounds, pigments, and antioxidant activity) were evaluated. Algae addition significantly decreased water absorption and development time, except to SL, and increased stability up to 2.5%, and tenacity for KO. In terms of bread properties, the specific volume was positively affected by SP addition, while negatively by KO enrichment; the porosity enhanced especially for SP and CH. Then, bread crumbs and crusts showed a darker and greener colour, especially for green algae. All seaweeds enriched breads showed significant higher phenolic compounds, chlorophylls a and b, and yellow pigment. At last, SP, SL, and CH at 4% level pointed out the highest antioxidant capacity. Our results suggested that the four algal biomasses could be a suitable ingredient in bread making, also in a perspective of a healthier and sustainable diet. © The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2021.		Ciccoritti, Roberto/AGZ-2067-2022; Amoriello, Tiziana/AAE-1847-2019	Amoriello, Tiziana/0000-0001-7705-8786							2021	247	10	2431	2443	1438-2377				10.1007/s00217-021-03804-z					FSTA:2022-01-Mn0312
J		Amorim, C.; Cardoso, B. B.; Silverio, S. C.; Silva, J. C.; Alves, J. I.; Pereira, M. A.; Moreira, R.; Rodrigues, L. R.							Designing a functional rice muffin formulated with prebiotic oligosaccharides and sugar reduction.		Food Bioscience					Innovation of pastry products towards higher nutritional and commercial value remains a challenge to the growing field of healthy food. In this study, the prebiotic supplementation and sugar reduction were explored in a widely consumed pastry product with a low level of innovation. The prebiotic potential of commercial agave inulin and galacto-oligosaccharides (GOS) was evaluated and compared by an in vitro model using human fecal inocula. Rice muffins containing 100% of sugar or 75% of sugar supplemented with 0.8% GOS were produced and compared with commercial rice muffins regarding their physical and textural properties. GOS fermentation led to the highest production of lactate and short-chain fatty acids, besides the most significant reduction of the final pH value and of the ammonia and methane production. Inulin presented a higher selectivity towards Lactobacillaceae (511% of all), while GOS are more efficient to stimulate Bifidobacteriaceae growth (657% of all). Both prebiotics were effective in reducing Methanobacteria. The reduction of sugar content modified the air bubbles characteristics (size and population with a greater number of tunnels) present in the muffin crumb, without relevant differences in apparent porosity. Textural results indicated that springiness and resilience of the muffin with low sugar content are acceptable, but hardness and chewiness were increased. The new-formula muffins presented very relevant textural parameters with comparable values to those reported in the literature for the commercial ones, thus anticipating a good consumer acceptance. This study is an important contribution towards more innovative and diversified healthy pastry products. All rights reserved, Elsevier.		Alves, Joana/ABE-1222-2020; Alves, Joana/GXF-4738-2022; Rodrigues, Ligia/C-3151-2009; Pereira, Maria Alcina/D-3129-2013	Batista Cardoso, Beatriz/0000-0003-3230-7659; Moreira, Ramon/0000-0002-6388-0063; Alves, Joana/0000-0001-7554-2419; Rodrigues, Ligia/0000-0001-9265-0630; Pereira, Maria Alcina/0000-0002-7110-1779; Silverio, Sara/0000-0003-3541-3908; Amorim, Claudia/0000-0002-0999-0405							2021	40				2212-4292				10.1016/j.fbio.2020.100858					FSTA:2021-08-Mq4450
J		Amorim, T. L.; Oliveira, M. A. L. de							A capillary electrophoresis approach for major unsaturated fatty acids screening in milk.		International Dairy Journal					Fast methods for milk analysis are internationally desired, and, in this study, a new method for milk unsaturated fatty acids (UFAs) is proposed, using capillary zone electrophoresis with direct detection in the ultraviolet region. Run time analysis was 4 min, and sample preparation comprised only a saponification reaction, which indicates the suitability of the method for UFA monitoring in routine analyses by industries and milk researchers. Milk powder samples submitted to different oxygen content (0.3-20.4%) were analysed after ten months of storage to demonstrate method applicability, aiming to evaluate differences in UFA profiles, the most prone to lipid oxidation. No significant difference was noticed within the 95% confidence interval when comparing different samples. Limits of detection (mmol L-1) for UFAs were 0.040 (C18:1 n-9 cis); 0.014 (C18:2 n-6) and 0.010 (C18:3 n-3). Limits of quantification were 0.132, 0.046, and 0.034 mmol L-1, respectively. All rights reserved, Elsevier.		Amorim, Tatiane Lima/S-5822-2016	Amorim, Tatiane Lima/0000-0003-1784-1482							2021	112				0958-6946				10.1016/j.idairyj.2020.104861					FSTA:2021-03-Pn1642
J		Amorim, T. L.; Granato, A. S.; Mendes, T. de O.; Oliveira, M. A. L. de; Amarante, G. W.; Fuente, M. A. de la; Gomez-Cortes, P.							Lipid classification of fish oil omega-3 supplements by 1H NMR and multivariate analysis.		Journal of Food Composition and Analysis					The worldwide advent of concentrated supplements containing omega-3 fatty acids (FA) in the form of triacylglycerols (TAG) or ethyl esters (EE) has increased the interest in developing methods to classify these products. The quality control based on their lipid composition has become necessary since EE bioavailability has been proved to be lower when compared to the TAG. In this preliminary study, eight models based on 1H NMR and supervised discriminant analysis (PLS-DA/OPLS-DA) were applied to classify omega-3 fish oil in TAG or EE forms. The 4.0-4.5 ppm region was selected for modeling since it bracketed spectral features to discriminate TAG and EE. The non-supervised principal component analysis was employed to visually evaluate the distribution of samples and revealed a clear separation of TAG from EE marine oils along PC1. In addition, representative TAG and EE samples were 100% correctly classified using any of the eight supervised models studied. The developed models resulted in high R2Y (≥ 0.977) and Q2 (≥ 0.953), and low root mean square error for prediction (≤ 0.009), which demonstrates the high potential of this rapid and straightforward procedure to evaluate the lipid form of supplements and mislabeling. All rights reserved, Elsevier.										2021	102				0889-1575				10.1016/j.jfca.2021.104060					FSTA:2021-11-Ng2722
J		Amouri, A. E.; Snauwaert, E.; Foulon, A.; Moortel, C. V.; Dyck, M. van; Hoeck, K. van; Godefroid, N.; Glorieux, G.; Biesen, W. van; Walle, J. V.; Raes, A.; Eloot, S.							Dietary fibre intake is associated with serum levels of uraemic toxins in children with chronic kidney disease.		Toxins					Imbalanced colonic microbial metabolism plays a pivotal role in generating protein-bound uraemic toxins (PBUTs), which accumulate with deteriorating kidney function and contribute to the uraemic burden of children with chronic kidney disease (CKD). Dietary choices impact the gut microbiome and metabolism. The aim of this study was to investigate the relation between dietary fibre and gut-derived PBUTs in paediatric CKD. Sixty-one (44 male) CKD children (95 years) were prospectively followed for two years. Dietary fibre intake was evaluated by either 24-h recalls (73%) or 3-day food records (27%) at the same time of blood sampling for assessment of total and free serum levels of different PBUTs using liquid chromatography. We used linear mixed models to assess associations between fibre intake and PBUT levels. We found an inverse association between increase in fibre consumption (g/day) and serum concentrations of free indoxyl sulfate (-3.1% (-5.9%; -0.3%) (p=0.035)), free p-cresyl sulfate (-2.5% (-4.7%; -0.3%) (p=0.034)), total indole acetic acid (IAA) (-1.6% (-3.0%; -0.3%) (p=0.020)), free IAA (-6.6% (-9.3%; -3.7%) (p< 0.001)), total serum p-cresyl glucuronide (pCG) (-3.0% (-5.6%; -0.5%) (p=0.021)) and free pCG levels (-3.3% (-5.8%; -0.8%) (p=0.010)). The observed associations between dietary fibre intake and the investigated PBUTs highlight potential benefits of fibre intake for the paediatric CKD population. The present observational findings should inform and guide adaptations of dietary prescriptions in children with CKD. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.										2021	13	3			2072-6651				10.3390/toxins13030225					FSTA:2022-02-Cf0532
J		Ampofo, D.; Agbenorhevi, J. K.; Firempong, C. K.; Adu-Kwarteng, E.							Glycemic index of different varieties of yam as influenced by boiling, frying and roasting.		Food Science & Nutrition					Yam is one of the commonly consumed carbohydrate staples. The objective of this work was to investigate the effect of boiling, roasting, and frying on the glycemic index (GI) of white yam (Dioscorea rotundata), yellow yam (Dioscorea cayenesis), and water yam (Dioscorea alata). Yam tubers were obtained (peeled, sliced, washed) deep fried in vegetable oil for 35-40 min and boiled in water for about 35-45 min. Sliced unpeeled tubers were also roasted at about 120 °C for 40-45 min. The cooked yam samples were fed to 10 healthy subjects aged between 20-50 years. A glucometer was used to measure the blood glucose concentrations of the test individuals before consuming the yam diets and after the 15th, 30th, 45th, 60th, 90th, and 120th min of consumption. The average incremental area under the curves (IAUC) obtained from the recorded blood glucose concentrations were used to calculate the GI of various yam diets. The GI of the yam diets were found to be in the following increasing order: White-yam-boiled (44.26%) < Water-yam-boiled (50.12%) < White-yam-roasted (50.62%) < Water-yam-roasted (54.04%) < White-yam-fried (59.13%) < Yellow-yam-fried (65.08%) < Water-yam-fried (69.16%) < Yellow-yam-roasted (70.62%) < Yellow-yam-boiled (75.18%). White yam diets relatively had lower GI compared to yellow yam and water yam. Boiling was found to give generally lower GI in the white and water yams and could therefore be applied in the preparation of lower GI diets for diabetics. © 2020 The Authors. Food Science & Nutrition published by Wiley Periodicals LLC.		Agbenorhevi, Jacob Kwaku/ABI-8267-2020	Agbenorhevi, Jacob Kwaku/0000-0002-8516-7656							2021	9	2	1106	1111	2048-7177				10.1002/fsn3.2087					FSTA:2021-06-Jq7484
J		Amrani-Allalou, H.; Boulekbache-Makhlouf, L.; Izzo, L.; Arkoub-Djermoune, L.; Freidja, M. L.; Mouhoubi, K.; Madani, K.; Tenore, G. C.							Phenolic compounds from an Algerian medicinal plant (Pallenis spinosa): simulated gastrointestinal digestion, characterization, and biological and enzymatic activities.		Food & Function					Pallenis spinosa is a medicinal plant which is used in folk medicine as curative or preventive remedies for various diseases. Individual phenolic compounds from the methanolic extracts of its flowers, leaves and stem were determined by the high performance liquid chromatography method (HPLC) and total phenolic contents (TPC) were evaluated by Folin-Ciocalteu assay. The stability and bioactivity (antioxidant activity, micellar cholesterol solubility, alpha-amylase, and angiotensin converting enzymes (ACE) inhibitory effects) of these extracts in the gastrointestinal environment was determined before and after their protection in hydroxypropylmethylcellulose (HPMC) capsules. HPLC analysis revealed the presence of thirteen phenolic compounds with nine flavonoids and four phenolic acids. Except for kaempferol, the twelve other compounds have not been previously detected in the aerial part of the studied plant. Quantification of phenolics by HPLC and Folin Ciocalteu methods revealed that the highest TPC was detected in the flower extracts (104.310.80 and 145.730.48 mg EGA per g of extract, respectively). Leaf extracts displayed the best antioxidant capacity against the two tested radicals DPPH and ABTS (IC50=1.240.03 and 0.940.02 mg mL-1, respectively), FRAP assay (IC50=0.500.02 mg mL-1), alpha-amylase inhibitory (IC50=1.250.00 mg mL-1) and angiotensin activity with an inhibitory percent of 30.100.12%. The best activity shown by stem extracts was against micellar cholesterol solubility (67.570.00%). A strong decrease in TPC and their bioactivity was observed after the gastrointestinal digestion (GID) in non encapsulated extracts. These results showed that P. spinosa is a good source of phenolic compounds and GID affects significantly their composition, content and bioactivity. © The Royal Society of Chemistry 2021.		Madani, Khodir/A-4427-2013	Madani, Khodir/0000-0001-5356-6890; Mouhoubi, Khokha/0000-0002-4605-3621; Casal, Susana/0000-0002-1686-3850; Izzo, Luana/0000-0002-8365-9032							2021	12	3	1291	1304	2042-650X				10.1039/d0fo01764g					FSTA:2021-06-Aj9351
J		Amreeta Sarjit; Ravensdale, J. T.; Coorey, R.; Fegan, N.; Dykes, G. A.							Salmonella survival after exposure to heat in a model meat juice system.		Food Microbiology					The effect of heat against eleven Salmonella strains in model meat juices was examined. Juices from beef, lamb and goat were made from either the fatty layer (FL), muscle (M) or a mixture of both (FLM). The pH of each FLM sample was altered to match the pH of PBS and vice versa to determine the pH effect on the survival of Salmonella against the effect of heat. Salmonella were exposed to either gradual heating to 70°C in FLM, M and FL or heat shock at 70 °C for 5 min in FLM. Fat, fatty acid profile and iron content of the juices were determined. Gradual heat treatment significantly (p≤0.05) reduced Salmonella as compared to the untreated controls (~1.92-7.61 log CFU ml-1) while heat shock significantly (p≤0.05) reduced Salmonella as compared to the untreated controls (~5.80-7.36 log CFU ml-1). Survival of Salmonella was higher in lamb juices than other juices. The fat content in lamb FL (3.25%) was significantly higher (p≤0.05) than beef (1.30%) and goat FL (1.42%). Iron content in lamb FLM (~127mg/kg-1) was significantly (p≤0.05) lower than beef (~233mg/kg-1) and goat FLM (~210mg/kg-1). The omega 6 and linoleic acid content in goat FLM (~36.0% and ~34.4%) was significantly higher (p≤0.05) than beef (~29.1% and ~27.1%). Fat, fatty acids and iron may differentially protect Salmonella against the effect of heat in these juices. All rights reserved, Elsevier.										2021	94				0740-0020				10.1016/j.fm.2020.103628					FSTA:2021-04-Sa1920
J		Amrita Ray; Aashitosh A. Inamdar; Suresh D. Sakhare; Kumar Srivastava, A.							Development of physical process for quinoa fractionation and targeted separation of germ with physical, chemical and SEM studies.		LWT -- Food Science and Technology					Dry milling process is developed, which is scalable to industrial capacity and more eco-friendly compared to wet method for separation of germ, perisperm and bran fractions from quinoa as potential functional food ingredients. Peripheral germ is the most important functional component of grain as it stores most of the protein and fat reserve. Fractionation of the grain is performed at different conditioning moisture (viz., 12, 14, 16, 18 & 20%). Medium conditioning moisture (14-16%) has shown optimum balance between yield and quality of the fractions; and has been explored further to develop a novel process specifically targeted for germ separation by making significant changes in the flow diagram of the roller milling process. This developed process enables separation of germ with recovery of 82.57% of protein, 80.04% fat and 81.20% of minerals with respect to germ extracted manually. Bran obtained by the developed novel process shows double the amount of dietary fibre compared to quinoa seed; perisperm having <1% mineral content with brightness in colour portrays purity of the fraction. Isolated fraction of quinoa germ has high content of protein, ash and fat. Separated fractions with higher nutritional value have numerous functional applications in food industry. All rights reserved, Elsevier.										2021	141				0023-6438				10.1016/j.lwt.2021.110957					FSTA:2021-07-Mg3973
J		Amrita Saha; Guariso, D.; Mbuya, M. N. N.; Ebata, A.							Firm's compliance behaviour towards food fortification regulations: evidence from oil and salt producers in Bangladesh.		Food Policy					Impact of national food fortification programs is contingent on the extent to which there is compliance with national standards. However, this compliance is often sub-optimal and is not consistently measured. One of the challenges to more regular measurement is an over-reliance on quantitative assessments of micronutrient levels for compliance, which are costly. In resource constrained environments, this contributes to weaknesses in regulatory monitoring. We offer an alternative, systems-based approach to determine compliance, presenting a unique score that can capture firms' compliance behaviour, based on whether and how firms actually carry out stages of the fortification process. The key utility of such a measure being its use to monitor fortification propensity and assess changes in response to interventions. Further, we present an empirical application of this measure, providing novel evidence on firms' compliance towards food fortification regulations in Bangladesh, investigating the institutional and firm-level factors that correlate with compliance behaviour towards food fortification regulations among edible oil and salt producers. All rights reserved, Elsevier.										2021	104				0306-9192				10.1016/j.foodpol.2021.102143					FSTA:2022-02-Na0305
