PT	DT	AU	AA	ED	CA	SP	PN	AE	TI	FT	SO	LA	LS	U1	U2	AB	C1	RI	OI	PA	SC	PI	SS	ID	CN	PY	VL	IS	BP	EP	SN	BN	NR	PG	DI	OA	HC	HP	DA	UT
J		Cantillo, J.; Martin, J. C.; Roman, C.							Determinants of fishery and aquaculture products consumption at home in the EU28.		Food Quality and Preference					The European Union (EU) is the world's largest market for fishery and aquaculture products (FAPs) in nominal terms. Given the importance of these products, EU authorities and policy-makers are continuously monitoring consumer preferences and attitudes, analysing whether or not the implementation of EU policies and regulations improves the market conditions. For example, the Eurobarometer (European Union, 2018a) surveyed 27,732 EU residents including a specific module to analyse the fishery and aquaculture EU market. In this study, the dataset is used to estimate Ordered Probit models using effects coding and their marginal effects to identify the main determinants of the frequency of FAPs at-home consumption. Results. Indicate that the highest probability to consume more frequently FAPs is related to considering that one of the main reasons for buying or eating fishery and aquaculture products is because they are healthy, while the highest probability to consume less frequently FAPs is related to consumers who do not understand at all the information accompanying the products. Similarly, other important reasons for consuming FAPs more frequently are their good taste and low relative price. Also, results indicate a higher frequency of consumption of FAPs for those consumers who are over 55 years of age, are wealthy, have a wild product preference, live in a household of 3 persons or more and are very satisfied with their lives. To our best knowledge, there is not a similar approach in the current literature that considers such an extensive sample which is representative of all the countries that conform the EU28. Results. Provide valuable information especially for producers and authorities in terms of marketing and policy analysis. All rights reserved, Elsevier.		Roman, Concepcion/I-5632-2018; Martin, Juan Carlos/F-6473-2014; Cantillo, Javier/AAG-3520-2019	Roman, Concepcion/0000-0002-0591-1298; Martin, Juan Carlos/0000-0002-2950-2405; Cantillo, Javier/0000-0002-5442-3960							2021	88				0950-3293				10.1016/j.foodqual.2020.104085					FSTA:2021-04-Ra1268
J		Cantillo, J.; Martin, J. C.; Roman, C.							A best-worst measure of attitudes toward buying seabream and seabass products: an application to the island of Gran Canaria.		Foods					Attitudes are important key drivers that affect consumers' seafood consumption. The present investigation used a best-worst scaling approach to measure the level of importance and satisfaction of consumers' attitudes towards the purchase of seabream and seabass in Gran Canaria (Spain). The investigation also compared the results of the best-worst scaling (BWS) approach with those of the traditional Likert-scale method and offers a different perspective of the results using an Importance-Satisfaction Analysis (ISA). The results indicate that the most important attributes concerned the hygiene and safety of the product, the health benefits, the freshness, the taste and the nutrients. At the same time, these attributes were ranked as those which satisfied consumers the most. However, some of the results obtained from the methodologies differed. The results suggest that, in the Likert-scale task, respondents might be overstating the importance and satisfaction of the attributes; while in the BWS, consumers were forced to evaluate a trade-off in the selection of the best and worst attributes in each scenario, so the task impeded, in principle, to define every attribute as very important and providing a high satisfaction. As a result, we consider that BWS offers more reliable and clearer results than traditional Likert-scale experiments. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		Cantillo, Javier/AAG-3520-2019; Roman, Concepcion/I-5632-2018; Martin, Juan Carlos/F-6473-2014	Cantillo, Javier/0000-0002-5442-3960; Roman, Concepcion/0000-0002-0591-1298; Martin, Juan Carlos/0000-0002-2950-2405							2021	10	1			2304-8158				10.3390/foods10010090					FSTA:2021-06-Rc2141
J		Cantu, A.; Lafontaine, S.; Frias, I.; Sokolowsky, M.; Yeh, A.; Lestringant, P.; Hjelmeland, A.; Byer, S.; Heymann, H.; Runnebaum, R. C.							Investigating the impact of regionality on the sensorial and chemical aging characteristics of Pinot noir grown throughout the U.S. West coast.		Food Chemistry					The sensorial and chemical differences among Pinot noir wines from different vineyard locations were investigated. Grapes of a single Pinot noir clone were grown on twelve different vineyard sites along the U.S. West Coast. Wines from a single vintage (2015) were made using a standardized protocol and equipment. Sensorial (i.e. aroma, taste, and mouthfeel) and chemical (i.e. polyphenolic and volatile) differences were observed among these wines at two aging time points (8- and 20- months). Vineyard location (i.e. latitude and longitude) was one of the main factors describing the major differences between the wines, while other details (i.e. soil type (60 cm), rootstock age, soil pH, rootstock type, and vines/acres) were possibly important for defining unique aging characteristics of certain vineyards. Overall, single clone Pinot noir grapes grown in different regions but made under standardized winemaking produced wines with unique chemical and sensorial profiles, which generally persisted throughout aging. All rights reserved, Elsevier.			Runnebaum, Ron/0000-0001-5872-8596; Lafontaine, Scott/0000-0003-4098-7711							2021	337				0308-8146				10.1016/j.foodchem.2020.127720					FSTA:2021-02-Hj1306
J		Cantu-Jungles, T. M.; Zhang, X.; Kazem, A. E.; Iacomini, M.; Hamaker, B. R.; Cordeiro, L. M. C.							Microwave treatment enhances human gut microbiota fermentability of isolated insoluble dietary fibers.		Food Research International					Most insoluble dietary fibers are known to be relatively poorly fermented by the human gut microbiota. Here, the potential of microwave (MW) treatment to enhance the susceptibility of insoluble fruit polysaccharides to fermentation by the human gut microbiota was evaluated. Insoluble fruits dietary fibers before (xylan A, xylan T, and arabinan) and after MW (xylan A-MW, xylan T-MW, and arabinan-MW) treatment were fermented using an in vitro fermentation model. Gas production, shifts in pH, and short chain fatty acids (SCFAs) production showed an increase in fermentability of all tested dietary fibers, with an average 4-fold increase in SCFAs production after microwaving with total SCFAs ranging from 17.1 mM in the arabinan-MW to 40.4 mM in the xylan T-MW. While arabinan-MW and xylan T-MW promoted all three SCFAs proportionally (acetate: propionate: butyrate), xylan A-MW led to a marked and slow increase in butyrate reaching 28.1% of total SCFAs at 24 h. Rearrangements in three-dimensional structure that potentially facilitate bacterial accessibility to the dietary fiber were observed by scanning electron microscopy in xylan A-MW, forming coin-like particles with ~1.1 m diameter. 16S rRNA gene sequencing indicated that microbiota shifts were related to both treatment (native versus MW) and dietary fiber type with many butyrogenic species being promoted by xylan A-MW. Overall, MW treatment enhanced insoluble dietary fiber fermentability promoting increased SCFAs production and bacterial shifts which are related to health benefits. All rights reserved, Elsevier.		Cordeiro, Lucimara Mach C./Q-1808-2015; Cantu-Jungles, Thaisa/AAE-4356-2019	Cordeiro, Lucimara Mach C./0000-0001-6680-8967; Cantu-Jungles, Thaisa/0000-0001-8928-9717							2021	143				0963-9969				10.1016/j.foodres.2021.110293					FSTA:2021-09-Aj13124
J		Cao, S.; Foth, M.; Powell, W.; Mcqueenie, J.							What are the effects of short video storytelling in delivering blockchain-credentialed australian beef products to China?		Foods					Short videos have become the most-liked medium for Chinese consumers to learn about a brand's products or services. This paper assesses how short video storytelling shapes Chinese consumers perceptions towards blockchain-credentialed Australian beef and their willingness to pay (WTP). A controlled experiment with a one-minute short video was implemented in an online survey. Respondents in the treatment group watched the video before filling out the survey, whereas respondents in the control group did not. The paper analyses and compares the empirical results from local (n = 76) and foreign (n = 27) consumers. Results illustrate that the short video, as part of our food communications, positively shapes consumer perception towards meat quality, labelling and traceability trust of Australian beef but has only slight or even negative effects on WTP. This could be due to the short video offering consumers a sense of supply chain visibility but not delivering the right messages to meet their expectation of blockchain credentials. Furthermore, short video storytelling effects vary among consumers with different socio-economic characteristics. Our results posit that short video storytelling can be a useful tool in communicating blockchain-credentialed food products but require the design of a tailor-made storytelling experience for diverse consumers. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		Powell, Warwick/HCH-4251-2022; Foth, Marcus/I-9914-2012	Powell, Warwick/0000-0001-9746-7616; Cao, Shoufeng/0000-0001-5178-7454; Foth, Marcus/0000-0001-9892-0208							2021	10	10			2304-8158				10.3390/foods10102403					FSTA:2022-07-Sg3506
J		Cao, Y.; Cranfield, J.; Chen Chen; Widowski, T.							Heterogeneous informational and attitudinal impacts on consumer preferences for eggs from welfare enhanced cage systems.		Food Policy					Consumers ascribing value to animal welfare related attributes has become a common interest for various stakeholders. This study investigated heterogeneous consumer preferences for eggs from the welfare enhanced production systems, and further, how the effects of information regarding these production systems depended on consumers' previous purchase experience and initial perceptions. A nationally representative sample of respondents completed a self-reported survey and a set of discrete choice experiments on egg products. Respondents were randomly assigned into two groups, with one group being offered additional information regarding the pros and cons of each housing system on various aspects (i.e., animal welfare and environmental impacts). Using the conditional logit models, results showed that consumers' willingness to pay (WTP) for egg attributes depended on previous purchase experience. Those who had purchased cage-free eggs before were willing to pay up to $1.39/dozen higher premium for the advanced cages. Furthermore, the informational impacts depended on consumers' purchase experience and initial perceptions. Inexperienced consumers were more responsive to information compared to the experienced consumers. The mixed information decreased price premium by up to 75%. Inexperienced consumers with higher perceived importance on welfare or environmental issues showed even more preference updates. While the prior attitudes helped the experienced consumers to differentiate across products, additional information lowered these attitudinal effects. These results implied that information that aimed to educate the general public had higher marginal effects on the inexperienced consumers than on the experienced ones. All rights reserved, Elsevier.										2021	99				0306-9192				10.1016/j.foodpol.2020.101979					FSTA:2021-07-Qa0433
J		Caocao Cao; Mingjun Tang; Nana Zhao; Shiyuan Dong; Haohao Wu							Effects of fish protein with glycation extent on gut microbiota and colonic barrier function in mice fed a high-fat diet.		Journal of Functional Foods					This study aimed to investigate how fish protein with glycation extent affects gut microbiota and colonic barrier function in mice fed a high-fat diet. The mice were fed a fish protein (MP) diet, fish protein with low, medium and high glycation extent (L-GE, M-GE and H-GE) diet for 15 weeks. The glycated fish protein diets greatly increased butyrate production, which was related to the genes expression of butyryl-CoA: acetate CoA-transferase (BUT) and butyrate kinase (BUK), and also considerably improved insulin resistance, but increased the expression of AGEs receptor (RAGE). Among the four diets, the L-GE diet markedly increased occudin and zonulin-1 (ZO-1), lowered inflammation markers, and enhanced butyrate-producing bacteria Lachnospiraceae_UCG-006 and Allobaculum, while H-GE diet decreased Bifidobacterium and Lactobacillus. Overall, these biological effects were greatly affected by the glycation extent of fish protein, and the fish protein with low glycation extent may provide more potentially positive effects to gut health. All rights reserved, Elsevier.										2021	85				1756-4646				10.1016/j.jff.2021.104636					FSTA:2021-12-Rc4371
J		Caon, G.; Morrone, M.; Feistauer, L.; Sganzerla, D.; Moreira, J. C. F.							Moderate beer consumption promotes silymarin-like redox status without affecting the liver integrity in vivo.		Food Bioscience					Moderate beer intake can have beneficial effects against chronic diseases due to the flavonoids in the hops. The present study investigated the effect of moderate beer consumption on redox parameters and liver integrity in Wistar rats subjected to a carbon tetrachloride (CCl4) exposure. The total reactive antioxidant potential of eight beers from five different styles (four different standard American lagers, and the imperial red ale, Belgian tripel, blonde ale, and extra special bitter craft beers) were analyzed. Craft beers had higher antioxidant properties than standard American lager beers, with imperial red ale exhibiting the highest antioxidant properties in vitro. To observe the redox effects of beers in vivo, 70 male Wistar rats were separated in five control and five CCl4 groups (n = 7), and were given water, standard American lagers, imperial red ale, ethanol, or silymarin. Liver histology indicated no harmful effects in any of the control groups, but none of the treatments was hepatoprotective against CCl4-induced liver injury, including silymarin. Imperial red ale presented a silymarin-like effect in abdominal fats and redox status of serum and liver, suggesting that moderate daily consumption of this beer is not harmful and can increase enzymatic and non-enzymatic redox status after CCl4 insult. These results can pave the way for a better understanding of the biological and hormesis effects of beer moderate consumption. All rights reserved, Elsevier.										2021	43				2212-4292				10.1016/j.fbio.2021.101307					FSTA:2022-01-Hc0258
J		Cap, M.; Lires, C.; Cingolani, C.; Mozgovoj, M.; Soteras, T.; Gentiluomo, J.; Principe, F.; Sucari, A.; Horak, C.; Signorini, M.; Vaudagna, S. R.; Leotta, G.							Identification of the gamma irradiation dose applied to ground beef that reduces Shiga toxin producing Escherichia coli but has no impact on consumer acceptance.		Meat Science					The aims of the present study were: a) to estimate the minimal dose of gamma irradiation required to reduce 5 log CFU/g of native O157 and non-O157 Shiga toxin-producing Escherichia coli population in ground beef samples inoculated with high inoculum; b) to assess its effectiveness in samples with low inoculum and 3) to evaluate consumer acceptance. Based on the results, 1 kGy was estimated as the minimal dose of gamma irradiation required to reduce 5 log CFU/g of STEC in ground beef. However, when samples with low inoculum level were subjected to 1 kGy, 3.9% of the samples were positive for stx and eae genes after an enrichment step. Consumer acceptance analysis was carried out with samples subjected to 2.5 kGy and no significant differences were found between irradiated and control samples. Therefore, 2.5 kGy was identified As the gama irradiation dose that reduces STEC but has no impact on consumer acceptance of ground beef. All rights reserved, Elsevier.		Mozgovoj, Marina/T-1204-2019	Mozgovoj, Marina/0000-0002-9832-5932							2021	174				0309-1740				10.1016/j.meatsci.2020.108414					FSTA:2021-08-Sg4333
J		Capar, T. D.; Yalcin, H.							Protein/polysaccharide conjugation via Maillard reactions in an aqueous media: impact of protein type, reaction time and temperature.		LWT -- Food Science and Technology					It is generally accepted that protein-polysaccharide interactions improve the functional properties of proteins. One of the main issues, to our knowledge, of the effects of protein type and reaction conditions, is a lack of production of Maillard conjugates. This paper focuses on the effects of protein type and ratio, reaction time and temperature on the protein/polysaccharide conjugation by Maillard reactions in an aqueous media. Response Surface Methodology D-Optimal Design was used to optimize the results. Protein type, protein-polysaccharide ratio, reaction time (min) and temperature (°C) were described as factors, whereas conjugation yield (CY), conjugation efficiency (CE), and protein solubility (PS) were described as responses. The optimized parameters for maximum CE and CY determined were found to be as; reaction temperature, 90 °C; reaction time, 60 min; protein type, faba bean protein concentrate (FPC), and protein-polysaccharide ratio 1:2. SEM images, FT-IR spectra, amino acid profile, SDS-PAGE and browning index were the analyses conducted for the optimum point (FPC-Carrageenan). Conjugation was achieved successfully by the confirmation of FT-IR results. Browning index and SDS-PAGE results revealed that Maillard reactions were limited in the initial stage of the Schiff base. These findings confirm that FPC was the most suitable protein type for preparing Maillard-glycated conjugates as a promising agent. All rights reserved, Elsevier.										2021	152				0023-6438				10.1016/j.lwt.2021.112252					FSTA:2022-02-Ac2297
J		Capobianco, J. A.; Armstrong, C. M.; Lee, J.; Gehring, A. G.							Detection of pathogenic bacteria in large volume food samples using an enzyme-linked immunoelectrochemical biosensor.		Food Control					Increased speed and sensitivity of testing are always desired for the detection of pathogens in foods. Presented a test sample with low microbial analyte concentration, it is an advantage to analyze as much volume as possible of the sample to attain the best limit of detection (LOD). Therefore, a rapid screening method using a novel flow-through immunoelectrochemical biosensor was developed for the detection of pathogenic bacteria (E. coli O157:H7 and Salmonella) in food (ground beef). As the working electrode employed was comprised of a porous, antibody-coated graphite felt electrode that served as both a biorecognition-element coated solid support for capture of targeted pathogens as well as a signal transducer, high volumes of aqueous sample could be rapidly exposed to the solid support via gravity flow. Flow rates as high as 16.7 mL/min and 12.3 mL/min could be achieved for bacterial samples in buffer and 1:4 ground meat (beef) homogenate, respectively, with no significant effect on LOD. Fastest flow rates for beef homogenate, without clogging of the porous electrode as well as reduction in apparent electrochemical interference, was realized with a tandem combination of sample pretreatment strategies that included filtration with glass wool and graphite felt as well as continuous flow centrifugation. The LOD for 10,000 E. coli O157 cells in 5, 60, and 1000 mL of buffer was 2000,170, and 10 cells/mL, respectively in a total assay time of 3 h whereas the LOD for E. coli O157 was 400 cells/mL in 1:4 beef homogenate. All rights reserved, Elsevier.			Capobianco, Joseph/0000-0003-3651-4284							2021	119				0956-7135				10.1016/j.foodcont.2020.107456					FSTA:2021-02-Sg1053
J		Caporaso, N.; Genovese, A.; Perez-Jimenez, M. A.; Olivero-David, R.; Sacchi, R.							Impact of olive harvesting date on virgin olive oil volatile composition in four Spanish varieties.		European Journal of Lipid Science and Technology					The unique sensory characteristics of extra virgin olive oil (EVOO) depend upon its volatile composition. This work investigates the impact of olive fruit harvesting time and growing location on the volatile composition of the obtained EVOO, on four typical Spanish olive varieties (Cornicabra, Picual, Castellana, Manzanilla Cacerena). Several growing locations within the Madrid region (Spain) are studied to assess the natural variability attributed to the environmental factors. Aroma compounds are analyzed by solid-phase microextraction coupled with gas-chromatography and mass spectrometry, and sensory analysis. A considerable different behavior is observed depending on the olive variety and ripening stage. Statistically significant differences are obtained for volatile compounds biosynthesized from the lipoxygenase pathway and other fatty acid metabolism routes, which results in significant differences in their aroma profiles. Practical applications. These results have practical applicability for the olive oil industry and regulatory bodies. For example, for protected designation of origin EVOOs the aroma profile needs to be consistent over different production lots. The outcome of this research is of interest to the olive oil industry to get a better insight into the expected variability and interactions among cultivars, small pedoclimatic differences within the same broader area, and the harvesting date on the sensory and volatile profile of the resulting EVOO. © 2021 Wiley-VCH GmbH.		Genovese, Alessandro/AAG-5396-2021; Caporaso, Nicola/F-7982-2012	Genovese, Alessandro/0000-0002-9202-6122; Caporaso, Nicola/0000-0002-1826-2565							2021	123	9			1438-7697				10.1002/ejlt.202000350					FSTA:2022-01-Ne0007
J		Caporaso, N.; Whitworth, M. B.; Fisk, I. D.							Total lipid prediction in single intact cocoa beans by hyperspectral chemical imaging.		Food Chemistry					This work aimed to explore the possibility of predicting total fat content in whole dried cocoa beans at a single bean level using hyperspectral imaging (HSI). 170 beans randomly selected from 17 batches were individually analysed by HSI and by reference methodology for fat quantification. Both whole (i.e. in-shell) beans and shelled seeds (cotyledons) were analysed. Partial Least Square (PLS) regression models showed good performance for single shelled beans (R2 = 0.84, external prediction error of 2.4%). For both in-shell beans a slightly lower prediction error of 4.0% and R2 = 0.52 was achieved, but fat content estimation is still of interest given its wide range. Beans were manually segregated, demonstrating an increase by up to 6% in the fat content of sub-fractions. HSI was shown to be a valuable technique for rapid, non-contact prediction of fat content in cocoa beans even from scans of unshelled beans, enabling significant practical benefits to the food industry for quality control purposes and for obtaining a more consistent raw material. All rights reserved, Elsevier.		Caporaso, Nicola/E-4078-2017; Fisk, Ian/AAN-2636-2020; Caporaso, Nicola/F-7982-2012; Fisk, Ian D/A-8191-2008	Caporaso, Nicola/0000-0002-1826-2565; Caporaso, Nicola/0000-0002-1826-2565; Fisk, Ian D/0000-0001-8448-3123							2021	344				0308-8146				10.1016/j.foodchem.2020.128663					FSTA:2021-05-Ka0376
J		Capouchova, I.; Kourimska, L.; Pazderu, K.; Skvorova, P.; Bozik, M.; Konvalina, P.; Dvorak, P.; Dvoracek, V.							Fatty acid profile of new oat cultivars grown via organic and conventional farming.		Journal of Cereal Science					The fat content, fatty acid composition, and atherogenic and thrombogenic indices were determined in five new oat cultivars grown under organic and conventional cropping systems at two experimental localities. The total fat content in the dehulled grain samples ranged from 4.8 to 6.0%. Naked oat Patrik had a significantly higher fat content than the hulled oat cultivars. Linoleic acid (37.8-40.0%), oleic acid (34.8-38.5%), and palmitic acid (17.1-19.8%) were the most abundant fatty acids in the evaluated oat cultivars. The sum of monounsaturated, polyunsaturated and saturated fatty acids ranged from 36.1 to 39.7%, 40.17-42.7%, and 19.4-22.4% of the total fatty acids, respectively. The content of fat, oleic, linoleic, and linolenic fatty acids, similar to that of monounsaturated and polyunsaturated fatty acids, was significantly affected by the environmental conditions (locality), whereas that of palmitic acid and saturated fatty acids was affected mainly by cultivar. The effect of the cropping system was insignificant. All evaluated oat cultivars had favourable atherogenic (0.23-0.27) and thrombogenic (0.41-0.49) indices. Thus, they could be a good source of nutritionally valuable oil. All rights reserved, Elsevier.		Konvalina, Petr/AAO-6915-2021; Konvalina, Petr/D-7599-2012; Bozik, Matej/D-4524-2018	Konvalina, Petr/0000-0002-5151-930X; Konvalina, Petr/0000-0002-5151-930X; Bozik, Matej/0000-0002-9020-8213							2021	98				0733-5210				10.1016/j.jcs.2021.103180					FSTA:2021-07-Mg4121
J		Cappa, C.; Laureati, M.; Casiraghi, M. C.; Erba, D.; Vezzani, M.; Lucisano, M.; Alamprese, C.							Effects of red rice or buckwheat addition on nutritional, technological, and sensory quality of potato-based pasta.		Foods					This work investigates the effects of red rice (R) or buckwheat (B) flour addition on nutritional, technological, and sensory quality of potato-based pasta (gnocchi). Three gluten-free (GF) and three conventional (C) samples were produced in an industrial line without any addition or with 20% R or B. R and B addition significantly (p< 0.05) reduced starch content and increased fat amount and ready digestible starch fraction (potential higher glycemic impact). R addition significantly (p< 0.05) worsened GF pasta structure, increasing solid loss in cooking water (5.4 1.2 vs. 4.1 0.5 g/100 g pasta) and reducing product firmness (408 13 vs. 108 2 N). B addition resulted in intermediate consistency (243 8 N), despite the highest total fiber content and weight increase during cooking. Similar trends were found in C samples, indicating a better texturizing capacity of B in comparison to R. Samples without any addition were the most liked (C = 67.4 and GF = 60.6). Texture was the major contributor to liking: uniform structure and firm texture were positive predictors of liking, whereas a granular and coarse matrix contributed negatively. The outcomes of this research can be useful in developing GF potato-based pasta for consumers focused on healthier foods and for industries willing to better valorize their products. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		; Casiraghi, Maria Cristina/L-3103-2017	ERBA, DANIELA/0000-0002-1634-3679; Casiraghi, Maria Cristina/0000-0001-9875-8087; cappa, carola/0000-0002-1437-3882							2021	10	1			2304-8158				10.3390/foods10010091					FSTA:2021-06-Jl7507
J		Cappellotto, M.; Olsen, A.							Food texture acceptance, sensory sensitivity, and food neophobia in children and their parents.		Foods					This study aims to explore whether children's food texture preferences are associated with different levels of sensory sensitivity and food neophobia, as well as with other variables, such as parental texture preferences. An online questionnaire was completed by 70 children aged 6-13 years old, alongside one of their parents. Generic texture preferences of children and parents were investigated with the Child Food Texture Preference Questionnaire (CFTPQ). Parents provided background information about their children by completing the Food Neophobia Scale (FNS), the Short Sensory Profile (SSP) and a Food Frequency Questionnaire (FFQ). The results showed that children who differed in their texture-liker status also differed in their levels of food neophobia and sensory information processing: children who preferred softer and non-particulate versions of foods were found to be more neophobic and sensory sensitive across all sensory domains. No relationship was found between parental and children's texture preferences. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		Olsen, Annemarie/N-1412-2014	Olsen, Annemarie/0000-0002-8335-0588							2021	10	10			2304-8158				10.3390/foods10102327					FSTA:2022-07-Aj11454
J		Capriles, V. D.; Conti-Silva, A. C.; Areas, J. A. G.							Effects of oligofructose-enriched inulin addition before and after the extrusion process on the quality and postprandial glycemic response of corn-snacks.		Food Bioscience					Extruded snacks often have a high energy density and high lipid content, along with low fibre content and high glycemic impact. So, enrichment with dietary fibre has the potential to improve the nutritional status of these popular products. In this study, the effects of enrichment with inulin-type fructans (ITFs), both before and after the extrusion process, on the physical characteristics, sensory acceptance, nutrient profile, and postprandial glycemic response of corn-snacks were assessed. The addition of 13.3% oligofructose-enriched inulin resulted in a snack with 4 g of ITFs/30 g serving size, having no effects on expansion but reducing the cutting force and increasing the fibre level by sevenfold compared to the control product. ITFs-enriched snacks were acceptable, with scores for flavour, crunchiness and overall liking of approximately 7.0 on a 9-point hedonic scale. The enrichment of snacks with 13.3% ITFs either before or after the extrusion process caused the same statistical reduction of the glycemic index (81 to 71) and glycemic load (21 to 14), yielding a product that combines high-quality and acceptance with a substantial supply of prebiotic dietary fibre and a medium glycemic load. Both approaches are promising alternatives for meeting the consumer demand for new healthy ready-to-eat-products. All rights reserved, Elsevier.										2021	43				2212-4292				10.1016/j.fbio.2021.101263					FSTA:2022-01-Mc0139
J		Carabano, M. J.; Pineda-Quiroga, C.; Ugarte, E.; Diaz, C.; Ramon, M.							Genetic basis of thermotolerance in 2 local dairy sheep populations in the Iberian Peninsula.		Journal of Dairy Science					Sheep milk production in the Northern Mediterranean countries heavily relies on local breeds subject to selection schemes to improve milk production. Climate change may shift the range of thermal loads on the animals and challenge their adaptation to the new thermal gradient. The objective of this study was to characterize the genetic component of thermal tolerance of 2 local breeds from the Iberian Peninsula, Latxa and Manchega, belonging to different genetic types that have evolved under different climatic environments (Oceanic for Latxa and Continentalized Mediterranean for Manchega). A total of 79,243 and 2,388,853 test day monthly records of milk, fat and protein yields from 12,882 and 277,904 ewes of Latxa and Manchega breeds, respectively, along a 12-yr period, were matched with the value of the average temperature-humidity index (THI) on the day of milk recording of the closest weather station to the flocks. These data were used to fit individual reaction norms (Legendre polynomials) describing changes in yields along the THI gradient. Genetic values for thermal tolerance were obtained from the slopes of those reaction norms under cold or heat stress and variances and covariances between yield and thermal tolerance were derived from the (co) variance matrices of the polynomial random regression coefficients. Results showed differing patterns in the 2 breeds. The Latxa breed showed clearer signs of genotype by environment interaction than did Manchega. Estimated correlations between yields under extremes of cold and heat were always above 0.8 for Manchega and around 0.4 for Latxa for all traits. Estimates of correlations between comfort and thermal stress were again over 0.8 for Manchega and lower for the higher (hot end) values (down to 0.6) than for the lower (cold end) values (down to 0.84) of the THI gradient for Latxa, indicating greater thermal stress expected from high than from low temperatures in this breed. Substantial variability in thermal tolerance under the more extreme THI values was found in both breeds. Estimated genetic correlations between yield and thermal tolerance were close to 0 and 0.2 for Latxa and Manchega in the cold and down to -0.6 and -0.3 in the heat end, although small variation was observed for fat in Latxa. Estimated realized trends from the average estimated breeding value, by year of birth, showed a positive response for yields in both breeds [around 0.1 standard deviation (SD) unit], but a detrimental correlation for thermal tolerance (down to -0.03 SD units for heat tolerance in Latxa). These results can be used to design optimal selection strategies for sustainable improvement of productivity under a rising-temperature scenario associated with climate change. All rights reserved, Elsevier.										2021	104	5	5755	5767	0022-0302				10.3168/jds.2020-19503					FSTA:2021-08-Pa4269
J		Carames, E. T. dos S.; Baqueta, M. R.; Conceicao, D. A.; Pallone, J. A. L.							Near infrared spectroscopy and smartphone-based imaging as fast alternatives for the evaluation of the bioactive potential of freeze-dried acai.		Food Research International					The development of green analytical techniques for food industry quality control has become an important issue in the context of the fourth industrial revolution. In this sense, near infrared spectroscopy (NIR) and smartphone-based imaging (SBI) were applied to evaluate the bioactive potential of freeze-dried acai pulps. For this purpose, reference results of ninety-six samples were obtained by determining total anthocyanins (TAC), polyphenol content (TPC), and antioxidant capacity (DPPH, ORAC and TEAC) by traditional methods and correlated to NIR spectra and SBI to build predictive models based on partial square least (PLS) regression. In summary, the NIR-PLS models showed better performance for predicting the TAC, TPC and antioxidant capacity of studied samples; considering the parameters of merit, such as coefficient of determination (0.8) and residual prediction deviation (RPD) (2.2) compared to the SBI-PLS models (0.7 and lower 1.5, respectively). The better performance of NIR-PLS could be potentially justified by a higher sensitivity of the NIR equipment than the smartphone images. In conclusion, these results show that the proposed alternative methods are promising tools for the future context of the 4.0 food industry. All rights reserved, Elsevier.										2021	140				0963-9969				10.1016/j.foodres.2020.109792					FSTA:2021-07-Jg8550
J		Caraveo-Suarez, R. O.; Garcia-Galicia, I. A.; Santellano-Estrada, E.; Carrillo-Lopez, L. M.; Huerta-Jimenez, M.; Vargas-Bello-Perez, E.; Alarcon-Rojo, A. D.							High-frequency focused ultrasound on quality traits of bovine Triceps brachii muscle.		Foods					This aim of this study was to evaluate the effect of high-frequency focused ultrasound (HFFU) on quality traits of bovine Triceps brachii. Four treatments (0, 10, 20, and 30 min) of HFFU (2 MHz and 1.5 W/cm2) were applied to bovine T. brachii muscle. Immediately after treatment, evaluations of color, pH, drip loss, water holding capacity, and shear force in meat were undertaken. The application of HFFU slightly decreased (p< 0.05) the redness of meat. In addition, a significant (p< 0.05) decrease in the shear force of meat was observed after the application of HFFU at 30 min. No effect (p> 0.05) was observed on other color parameters, drip loss, and water holding capacity of meat. Overall, HFFU improved beef tenderness without negative impacts on color, pH, drip loss, and water holding capacity of meat. HFFU offers the option of tenderizing specific muscles or anatomical regions of the beef carcass. These findings provide new insights into the potential application of ultrasound in meat processing. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		Huerta, Mariana/ADN-7758-2022; Alarcon-Rojo, Alma Delia/AAS-2046-2020; Garcia-Galicia, Ivan A/H-2680-2017; Carrillo-Lopez, Luis/ABA-5030-2021; Huerta, Mariana/GZH-1707-2022; Vargas-Bello-Perez, Einar/J-8574-2019	Huerta, Mariana/0000-0001-6107-5274; Garcia-Galicia, Ivan A/0000-0001-8765-0804; Vargas-Bello-Perez, Einar/0000-0001-7105-5752; SANTELLANO, EDUARDO/0000-0003-0884-0971; Carrillo-Lopez, L. M./0000-0003-4936-5492; Caraveo Suarez, Reyes Omaro/0000-0002-7121-4909							2021	10	9			2304-8158				10.3390/foods10092074					FSTA:2022-07-Sg3305
